#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","FSIS21925983","""FSIS21925983"",""SRS5640314""",,"PDT000627483.1","2019-11-14T22:30:52Z","USA:TX","raw intact chicken","environmental/other","PDS000038964.14",1,,"SAMN13265221","GCA_010208745.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12031439","""FSIS12031439"",""SRS6906997""",,"PDT000771528.1","2020-06-25T21:16:32Z","USA:TX","raw intact chicken","environmental/other","PDS000038964.14",3,,"SAMN15369799","GCA_013657575.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12138928","""FSIS12138928"",""SRS8721991""",,"PDT001007579.1","2021-04-17T02:25:25Z","USA:TX","chicken carcass","environmental/other","PDS000038964.14",3,,"SAMN18779567","GCA_018077865.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12139192","""FSIS12139192"",""SRS8740187""",,"PDT001009529.1","2021-04-20T17:22:27Z","USA:TX","raw intact chicken","environmental/other","PDS000038964.14",2,,"SAMN18810925","GCA_018110245.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22132139","""FSIS22132139"",""SRS9592632""",,"PDT001096310.1","2021-07-26T17:31:13Z","USA:TX","chicken carcass","environmental/other","PDS000038964.14",2,,"SAMN20398753","GCA_019346075.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS32206489","""FSIS32206489"",""SRS12341669""",,"PDT001274386.1","2022-03-23T08:34:08Z","USA:TX","chicken carcass","environmental/other","PDS000038964.14",4,,"SAMN26870042","GCA_022681645.1","blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12107535","""FSIS12107535"",""SRS11301156""",,"PDT001202392.1","2021-12-14T00:44:43Z","USA:TX","chicken carcass","environmental/other","PDS000022776.11",7,21,"SAMN24010586","GCA_021182565.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22207299","""FSIS22207299"",""SRS12127366""",,"PDT001255428.1","2022-02-28T16:46:49Z","USA:TX","raw intact chicken","environmental/other","PDS000022776.11",7,20,"SAMN26309470","GCA_022416205.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1700324","""FSIS1700324"",""SRS2119645""",,"PDT000201758.2","2017-04-14T03:39:58Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000020865.5",11,,"SAMN06704286","GCA_005003215.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12209053","""FSIS12209053"",""SRS11969393""",,"PDT001248784.1","2022-02-11T23:35:05Z","USA:TX","Animal-Cattle-Steer (cecal)","environmental/other","PDS000020865.5",5,,"SAMN25867116","GCA_022218765.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18C330","""CVM N18C330"",""SRS4433513""",,"PDT000473078.1","2019-03-04T15:39:53Z","USA:TX","Whole - cut in lab","environmental/other","PDS000078542.1",6,,"SAMN11047850","GCA_004877465.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12142585","""FSIS12142585"",""SRS10623217""",,"PDT001156819.5","2021-10-21T12:31:01Z","USA:TX","raw intact chicken","environmental/other","PDS000079061.5",10,,"SAMN22370857","GCA_020553375.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22208136","""FSIS22208136"",""SRS13150817""",,"PDT001314325.1","2022-05-23T23:40:56Z","USA:TX","raw intact chicken","environmental/other","PDS000083863.6",18,,"SAMN28611719","GCA_023532815.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N18C254","""CVM N18C254"",""SRS4433540""",,"PDT000473050.2","2019-03-04T15:39:49Z","USA:TX","chicken breast","environmental/other","PDS000037227.7",6,,"SAMN11047785","GCA_005119165.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-489=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11814992","""FSIS11814992"",""SRS3997132""",,"PDT000399229.1","2018-10-30T18:45:24Z","USA:TX","comminuted chicken","environmental/other","PDS000038205.5",15,11,"SAMN10346568","GCA_003751005.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11919597","""FSIS11919597"",""SRS4578116""",,"PDT000485886.1","2019-04-03T22:56:12Z","USA:TX","chicken carcass","environmental/other","PDS000038205.5",6,19,"SAMN11334731","GCA_005087165.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS12028057","""FSIS12028057"",""SRS6645722""",,"PDT000734342.1","2020-05-11T21:21:49Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000038205.5",15,14,"SAMN14891176","GCA_013100125.1","blaOXA=COMPLETE",
"Campylobacter jejuni","TX-ACF1700467","""CFSAN061834"",""SRS2095498"",""TX-ACF1700467""",,"PDT000199136.2","2017-04-03T23:01:48Z","USA:TX","broth","environmental/other","PDS000021388.2",1,,"SAMN06604234","GCA_005215325.1","50S_L22_A103V=POINT,blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","TX-ACF1700702C","""CFSAN062721"",""SRS2127576"",""TX-ACF1700702C""",,"PDT000203136.2","2017-04-18T15:41:46Z","USA:TX","broth","environmental/other","PDS000021388.2",1,,"SAMN06688986","GCA_004949665.1","50S_L22_A103V=POINT,blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","TX-ACF1700843P1","""CFSAN063055"",""SRS2140022"",""TX-ACF1700843P1""",,"PDT000204862.2","2017-04-24T16:41:46Z","USA:TX","broth","environmental/other","PDS000021388.2",1,,"SAMN06760674","GCA_005173025.1","50S_L22_A103V=POINT,blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","TX-ACF1701100P1","""CFSAN064533"",""SRS2255082"",""TX-ACF1701100P1""",,"PDT000216295.2","2017-06-07T15:24:32Z","USA:TX","broth","environmental/other","PDS000021388.2",2,,"SAMN07163123","GCA_005175085.1","50S_L22_A103V=POINT,blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","TX-ACF1701426","""CFSAN064890"",""SRS2347464"",""TX-ACF1701426""",,"PDT000224561.2","2017-07-11T20:38:41Z","USA:TX","broth","environmental/other","PDS000021388.2",2,,"SAMN07222690","GCA_005257045.1","50S_L22_A103V=POINT,blaOXA-489=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS32105241","""FSIS32105241"",""SRS9125388""",,"PDT001058542.1","2021-06-04T00:27:58Z","USA:TX","chicken carcass","environmental/other","PDS000079774.4",2,,"SAMN19549342","GCA_018717885.1","gyrA_T86I=POINT",
"Campylobacter jejuni","CVM N17C239","""CVM N17C239"",""SRS3530737""",,"PDT000345774.1","2018-07-12T11:59:42Z","USA:TX","chicken breast","environmental/other","PDS000021147.2",6,,"SAMN09605102","GCA_005334285.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11812911","""FSIS11812911"",""SRS3668714""",,"PDT000362716.1","2018-08-14T16:43:29Z","USA:TX","chicken carcass","environmental/other","PDS000032933.3",10,,"SAMN09831706","GCA_005355325.1","50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaOXA-460=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21822120","""FSIS21822120"",""SRS3810092""",,"PDT000382627.1","2018-09-21T14:45:36Z","USA:TX","raw intact chicken","environmental/other","PDS000032933.3",20,,"SAMN10102138","GCA_004807435.1","50S_L22_A103V=POINT,blaOXA-460=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","CVM N19C155","""CVM N19C155"",""SRS5472362""",,"PDT000599791.1","2019-10-03T20:34:46Z","USA:TX","Chicken Whole - cut in lab","environmental/other","PDS000051494.3",3,,"SAMN12906131","GCA_008889905.1","aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N19C204","""CVM N19C204"",""SRS5472391""",,"PDT000599764.1","2019-10-03T20:34:41Z","USA:TX","Chicken Wings","environmental/other","PDS000051504.3",9,,"SAMN12906157","GCA_008838935.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22026740","""FSIS22026740"",""SRS6064758""",,"PDT000670999.1","2020-01-27T02:10:27Z","USA:TX","raw intact chicken","environmental/other","PDS000051504.3",0,,"SAMN13925176","GCA_010273775.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21925174","""FSIS21925174"",""SRS5320343""",,"PDT000576605.1","2019-08-30T06:31:04Z","USA:TX","raw intact chicken","environmental/other","PDS000051267.3",7,,"SAMN12637985","GCA_008262565.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11924992","""FSIS11924992"",""SRS5501483""",,"PDT000604461.1","2019-10-10T19:32:21Z","USA:TX","chicken carcass","environmental/other","PDS000051267.3",1,,"SAMN13002981","GCA_009008885.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS31902884","""FSIS31902884"",""SRS5753732""",,"PDT000639118.1","2019-12-04T03:29:21Z","USA:TX","chicken carcass","environmental/other","PDS000051267.3",2,,"SAMN13447792","GCA_010266915.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","PNUSAC014964","""PNUSAC014964"",""SRS6003235"",""TTU_631""",,"PDT000663762.1","2020-01-15T20:26:52Z","USA:TX","feces swine","environmental/other","PDS000096674.1",14,,"SAMN13866917","GCA_010218815.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-578=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22131935","""FSIS22131935"",""SRS9536527""",,"PDT001092508.1","2021-07-19T19:26:39Z","USA:TX","chicken carcass","environmental/other","PDS000095195.3",7,5,"SAMN20305046","GCA_019280935.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12142246","""FSIS12142246"",""SRS9978781""",,"PDT001119910.1","2021-08-30T23:41:33Z","USA:TX","chicken carcass","environmental/other","PDS000095195.3",7,4,"SAMN21139003","GCA_019819305.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1710833","""FSIS1710833"",""SRS2119434""",,"PDT000201695.2","2017-04-13T20:10:58Z","USA:TX","chicken carcass","environmental/other","PDS000022757.1",22,,"SAMN06701455","GCA_005266795.1","ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE",
"Campylobacter jejuni","FSIS11704749","""FSIS11704749"",""SRS2741613""",,"PDT000269842.2","2017-12-07T06:47:24Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000022757.1",10,,"SAMN08141406","GCA_004987365.1","ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE",
"Campylobacter jejuni","FSIS1608394","""FSIS1608394"",""SRS1813077""",,"PDT000162538.2","2016-11-22T15:17:11Z","USA:TX","chicken carcass","environmental/other","PDS000022836.1",,19,"SAMN06046114","GCA_005113685.1","tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N19C280","""CVM N19C280"",""SRS5472418""",,"PDT000599738.1","2019-10-03T20:34:38Z","USA:TX","Chicken Thighs","environmental/other","PDS000047871.2",2,,"SAMN12906182","GCA_008889445.1","aadE-Cc=COMPLETE,aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,lnu(C)=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11922596","""FSIS11922596"",""SRS5084475""",,"PDT000541663.1","2019-07-10T23:31:23Z","USA:TX","animal-cattle-steer","environmental/other","PDS000047945.2",10,,"SAMN12251396","GCA_007460975.1","aph(2'')-IIIa=COMPLETE,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11920509","""FSIS11920509"",""SRS5062494""",,"PDT000538715.1","2019-07-03T21:31:45Z","USA:TX","chicken carcass","environmental/other","PDS000047775.2",7,,"SAMN12212393","GCA_007453525.1","blaOXA-460=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11922623","""FSIS11922623"",""SRS5074059""",,"PDT000540146.1","2019-07-09T00:30:40Z","USA:TX","chicken carcass","environmental/other","PDS000047775.2",7,,"SAMN12232660","GCA_007460175.1","blaOXA-460=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11927483","""FSIS11927483"",""SRS5945953""",,"PDT000655344.1","2020-01-06T18:27:34Z","USA:TX","chicken carcass","environmental/other","PDS000060724.2",35,,"SAMN13739453","GCA_010218215.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12029585","""FSIS12029585"",""SRS6409144""",,"PDT000718067.1","2020-04-02T05:21:26Z","USA:TX","chicken carcass","environmental/other","PDS000060724.2",1,,"SAMN14503145","GCA_011989135.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22130169","""FSIS22130169"",""SRS8042824""",,"PDT000935849.1","2021-01-17T13:26:39Z","USA:TX","chicken carcass","environmental/other","PDS000060724.2",1,,"SAMN17360647","GCA_016659325.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","20TX01CB06-C","""20TX01CB06-C"",""SRS7741350""",,"PDT000893771.1","2020-11-20T00:27:39Z","USA:TX","chicken breasts","environmental/other","PDS000075651.2",13,,"SAMN16838222","GCA_015627405.1","blaOXA=MISTRANSLATION",
"Campylobacter jejuni","FSIS22207051","""FSIS22207051"",""SRS12092666""",,"PDT001253829.1","2022-02-24T16:41:11Z","USA:TX","chicken carcass","environmental/other","PDS000119833.1",1,,"SAMN26211636","GCA_022387175.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12215628","""FSIS12215628"",""SRS15294938""",,"PDT001438974.1","2022-10-01T00:34:11Z","USA:TX","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000119833.1",1,,"SAMN31111626","GCA_025520195.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1606713","""FSIS1606713"",""SRS1474977""",,"PDT000133426.2","2016-06-01T01:15:32Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000021915.1",30,,"SAMN05189922","GCA_005142245.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809640","""FSIS11809640"",""SRS3276280""",,"PDT000312725.2","2018-05-09T17:54:25Z","USA:TX","Animal-Turkey-Young Turkey","environmental/other","PDS000021915.1",30,,"SAMN09098808","GCA_005079925.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","TTU_184","""CFSAN081417"",""SRS3541006"",""TTU_184""",,"PDT000347377.1","2018-07-12T17:01:21Z","USA:TX","retail chicken","environmental/other","PDS000032981.1",1,,"SAMN09242603","GCA_005335505.1","aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N17C443","""CVM N17C443"",""SRS3673209""",,"PDT000363348.1","2018-08-15T19:43:14Z","USA:TX","Whole - cut in lab","environmental/other","PDS000032981.1",1,,"SAMN09783197","GCA_005360565.1","aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1607930","""FSIS1607930"",""SRS1753160""",,"PDT000153088.2","2016-10-20T02:18:35Z","USA:TX","comminuted chicken","environmental/other","PDS000032987.1",26,,"SAMN05928227","GCA_005156355.1",,
"Campylobacter jejuni","CVM N19C121","""CVM N19C121"",""SRS5472390""",,"PDT000599765.1","2019-10-03T20:34:42Z","USA:TX","Chicken Breasts","environmental/other","PDS000051497.1",8,,"SAMN12906112","GCA_008858185.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS31902152","""FSIS31902152"",""SRS4998640""",,"PDT000525351.1","2019-06-20T14:53:01Z","USA:TX","chicken carcass","environmental/other","PDS000051426.1",1,,"SAMN12098381","GCA_007914205.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11924583","""FSIS11924583"",""SRS5468191""",,"PDT000599091.1","2019-10-03T05:29:06Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000051426.1",1,,"SAMN12898036","GCA_008828425.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11813563","""FSIS11813563"",""SRS3766374""",,"PDT000375053.1","2018-09-12T03:11:32Z","USA:TX","animal-cattle-steer","environmental/other","PDS000051433.1",37,,"SAMN10034826","GCA_005377045.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12106869","""FSIS12106869"",""SRS11193021""",,"PDT001187874.1","2021-12-02T05:32:52Z","USA:TX","Animal-Cattle-Heifer (cecal)","environmental/other","PDS000099871.1",21,,"SAMN23552033","GCA_021027595.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1504645","""FSIS1504645"",""SRS1121826""",,"PDT000087458.2","2015-10-19T21:18:30Z","USA:TX","animal-chicken-young chicken","environmental/other","PDS000022821.46",2,10,"SAMN04195074","GCA_005096995.1","aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS31800969","""FSIS31800969"",""SRS3754142""",,"PDT000373230.1","2018-09-07T19:41:06Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",3,15,"SAMN09984249","GCA_005376245.1","aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11814989","""FSIS11814989"",""SRS3971202""",,"PDT000395636.1","2018-10-24T01:20:43Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",10,16,"SAMN10282291","GCA_003780705.1","aad9=COMPLETE,aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21822469","""FSIS21822469"",""SRS3985489""",,"PDT000397536.1","2018-10-27T01:19:23Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",4,13,"SAMN10331495","GCA_003744705.1","aad9=COMPLETE,aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21924449","""FSIS21924449"",""SRS4856907""",,"PDT000510870.1","2019-05-31T22:54:50Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",2,9,"SAMN11915510","GCA_006223725.1","aad9=COMPLETE,aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11924497","""FSIS11924497"",""SRS5387258""",,"PDT000586160.1","2019-09-13T22:30:19Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",4,11,"SAMN12747613","GCA_008396215.1","aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21926157","""FSIS21926157"",""SRS5729743""",,"PDT000637540.1","2019-11-29T01:28:52Z","USA:TX","chicken carcass","environmental/other","PDS000022821.46",2,9,"SAMN13413357","GCA_010266415.1","aad9=COMPLETE,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12029291","""FSIS12029291"",""SRS6335879""",,"PDT000710398.1","2020-03-19T13:52:01Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",0,8,"SAMN14398705","GCA_011720135.1","aad9=COMPLETE,aph(3')-IIIa=PARTIAL_END_OF_CONTIG,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12030113","""FSIS12030113"",""SRS6528326""",,"PDT000725417.1","2020-04-23T21:13:17Z","USA:TX","comminuted chicken","environmental/other","PDS000022821.46",1,21,"SAMN14681119","GCA_012786095.1","aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12030273","""FSIS12030273"",""SRS6591243""",,"PDT000730743.1","2020-05-05T16:14:28Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",1,20,"SAMN14791897","GCA_012975715.1","aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12030406","""FSIS12030406"",""SRS6609420""",,"PDT000733452.1","2020-05-07T17:18:05Z","USA:TX","chicken carcass","environmental/other","PDS000022821.46",0,8,"SAMN14848307","GCA_013124165.1","aad9=COMPLETE,aad9=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12036407","""FSIS12036407"",""SRS7881232""",,"PDT000917413.1","2020-12-18T21:23:12Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",1,8,"SAMN17116326","GCA_016148655.1","aad9=COMPLETE,aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12107514","""FSIS12107514"",""SRS11301108""",,"PDT001202350.1","2021-12-14T00:44:31Z","USA:TX","raw intact chicken","environmental/other","PDS000022821.46",3,16,"SAMN24010380","GCA_021182755.1","aad9=COMPLETE,aad9=PARTIAL,ant(6)-Ia=PARTIAL,aph(2'')-Ig=COMPLETE,aph(3')-IIIa=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12210110","""FSIS12210110"",""SRS12337194""",,"PDT001272329.1","2022-03-22T05:37:57Z","USA:TX","raw intact chicken","environmental/other","PDS000115021.9",1,0,"SAMN26857456","GCA_022671075.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS12036918","""FSIS12036918"",""SRS7985734""",,"PDT000929818.1","2021-01-07T19:21:45Z","USA:TX","raw intact chicken","environmental/other","PDS000021167.89",2,10,"SAMN17250421","GCA_016583345.1","gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22130602","""FSIS22130602"",""SRS8372581""",,"PDT000977366.1","2021-03-03T23:24:40Z","USA:TX","raw intact chicken","environmental/other","PDS000021167.89",2,10,"SAMN18130525","GCA_017287035.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22207306","""FSIS22207306"",""SRS12127396""",,"PDT001255451.1","2022-02-28T17:32:52Z","USA:TX","chicken carcass","environmental/other","PDS000021167.89",3,13,"SAMN26309498","GCA_022416565.1","gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22209826","""FSIS22209826"",""SRS15267792""",,"PDT001436548.1","2022-09-28T23:36:03Z","USA:TX","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000021167.89",6,16,"SAMN31077317","GCA_025476295.1","gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1605689","""FSIS1605689"",""SRS1297463""",,"PDT000107184.2","2016-02-16T22:23:26Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022084.59",7,16,"SAMN04495827","GCA_005283085.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1606420","""FSIS1606420"",""SRS1421927""",,"PDT000128685.2","2016-05-04T19:12:40Z","USA:TX","animal-cattle-steer","environmental/other","PDS000022084.59",6,16,"SAMN04942555","GCA_004932895.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1710473","""FSIS1710473"",""SRS1996031""",,"PDT000189077.2","2017-02-22T17:40:46Z","USA:TX","animal-cattle-dairy cow","environmental/other","PDS000022084.59",17,15,"SAMN06368785","GCA_005118665.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1710597","""FSIS1710597"",""SRS1996054""",,"PDT000189091.2","2017-02-22T17:40:48Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022084.59",3,15,"SAMN06368789","GCA_005174815.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1702710","""FSIS1702710"",""SRS2350149""",,"PDT000224979.2","2017-07-12T22:37:16Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022084.59",3,5,"SAMN07346966","GCA_005009755.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1701954","""FSIS1701954"",""SRS2376637""",,"PDT000226087.2","2017-07-21T18:38:42Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022084.59",4,19,"SAMN07375637","GCA_004957945.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1703036","""FSIS1703036"",""SRS2396217""",,"PDT000229943.2","2017-07-31T15:48:05Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022084.59",8,17,"SAMN07427317","GCA_004958885.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11706584","""FSIS11706584"",""SRS2855856""",,"PDT000281279.2","2018-01-24T17:57:17Z","USA:TX","animal-cattle-steer","environmental/other","PDS000022084.59",8,20,"SAMN08380164","GCA_005053525.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11807468","""FSIS11807468"",""SRS2971556""",,"PDT000287550.2","2018-02-16T04:51:37Z","USA:TX","animal-cattle-heifer","environmental/other","PDS000022084.59",4,19,"SAMN08554042","GCA_005061575.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
