#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Listeria monocytogenes","CFSAN049172","""CFSAN049172"",""SRS1426280""",,"PDT000129331.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916744","GCA_004668465.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049173","""CFSAN049173"",""SRS1426281""",,"PDT000129332.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916745","GCA_004668485.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049174","""CFSAN049174"",""SRS1426282""",,"PDT000129333.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916746","GCA_004668525.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049176","""CFSAN049176"",""SRS1426284""",,"PDT000129335.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916748","GCA_004669245.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049177","""CFSAN049177"",""SRS1426285""",,"PDT000129336.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916749","GCA_004669605.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049179","""CFSAN049179"",""SRS1426288""",,"PDT000129338.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,31,"SAMN04916752","GCA_004668585.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049101","""CFSAN049101"",""SRS1426289""",,"PDT000129340.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916635","GCA_004668645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049113","""CFSAN049113"",""SRS1426298""",,"PDT000129351.2","2016-05-10T00:15:31Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,31,"SAMN04916647","GCA_004668745.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049118","""CFSAN049118"",""SRS1426305""",,"PDT000129356.2","2016-05-10T00:15:31Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916654","GCA_004668865.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049048","""CFSAN049048"",""SRS1426312""",,"PDT000129363.2","2016-05-10T00:15:32Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04902961","GCA_004668985.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049049","""CFSAN049049"",""SRS1426313""",,"PDT000129364.2","2016-05-10T00:15:32Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04902962","GCA_004669005.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049050","""CFSAN049050"",""SRS1426314""",,"PDT000129365.2","2016-05-10T00:15:32Z","USA:RI","food","environmental/other","PDS000024645.152",0,30,"SAMN04902963","GCA_004669045.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049051","""CFSAN049051"",""SRS1426315""",,"PDT000129366.2","2016-05-10T00:15:32Z","USA:RI","food","environmental/other","PDS000024645.152",0,30,"SAMN04902964","GCA_004669025.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049053","""CFSAN049053"",""SRS1426317""",,"PDT000129368.2","2016-05-10T00:15:32Z","USA:RI","food","environmental/other","PDS000024645.152",1,31,"SAMN04902966","GCA_004669705.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049054","""CFSAN049054"",""SRS1426324""",,"PDT000129369.2","2016-05-10T01:14:07Z","USA:RI","food","environmental/other","PDS000024645.152",0,30,"SAMN04902967","GCA_004669645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049055","""CFSAN049055"",""SRS1426325""",,"PDT000129370.2","2016-05-10T01:14:08Z","USA:RI","food","environmental/other","PDS000024645.152",0,30,"SAMN04902968","GCA_004669105.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049056","""CFSAN049056"",""SRS1426326""",,"PDT000129371.2","2016-05-10T01:14:08Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04902969","GCA_004669065.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049057","""CFSAN049057"",""SRS1426327""",,"PDT000129372.2","2016-05-10T01:14:08Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04902970","GCA_004669185.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049060","""CFSAN049060"",""SRS1426331""",,"PDT000129377.2","2016-05-10T01:14:08Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,31,"SAMN04902973","GCA_004669665.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049075","""CFSAN049075"",""SRS1426347""",,"PDT000129392.2","2016-05-10T01:14:09Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04902988","GCA_004671865.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049083","""CFSAN049083"",""SRS1426356""",,"PDT000129400.2","2016-05-10T01:14:10Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04902996","GCA_004670125.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049084","""CFSAN049084"",""SRS1426357""",,"PDT000129401.2","2016-05-10T01:14:10Z","USA:RI","food","environmental/other","PDS000024645.152",0,30,"SAMN04902997","GCA_004671885.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049085","""CFSAN049085"",""SRS1426358""",,"PDT000129402.2","2016-05-10T01:14:10Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,31,"SAMN04902998","GCA_004671645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049087","""CFSAN049087"",""SRS1426362""",,"PDT000129404.2","2016-05-10T01:14:10Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04903000","GCA_004670085.1","fosX=COMPLETE,lin=COMPLETE,lin=PARTIAL",
"Listeria monocytogenes","CFSAN049152","""CFSAN049152"",""SRS1428431""",,"PDT000129441.2","2016-05-10T01:14:13Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,33,"SAMN04916724","GCA_004671625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049154","""CFSAN049154"",""SRS1428433""",,"PDT000129443.2","2016-05-10T01:14:13Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,32,"SAMN04916726","GCA_004670665.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049119","""CFSAN049119"",""SRS1427546""",,"PDT000129524.2","2016-05-10T01:14:18Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,33,"SAMN04916655","GCA_004672045.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049120","""CFSAN049120"",""SRS1427766""",,"PDT000129525.2","2016-05-10T01:14:18Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916656","GCA_004670685.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049126","""CFSAN049126"",""SRS1428340""",,"PDT000129531.2","2016-05-10T01:14:18Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",6,36,"SAMN04916662","GCA_004670865.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049133","""CFSAN049133"",""SRS1428347""",,"PDT000129538.2","2016-05-10T01:14:19Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916669","GCA_004670885.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049134","""CFSAN049134"",""SRS1428348""",,"PDT000129539.2","2016-05-10T01:14:19Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916670","GCA_004670925.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048820","""CFSAN048820"",""SRS1496530""",,"PDT000134007.2","2016-06-10T17:13:49Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04914038","GCA_004676305.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049112","""CFSAN049112"",""SRS1505356""",,"PDT000134517.2","2016-06-15T14:14:22Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",0,30,"SAMN04916646","GCA_004674905.1","fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION",
"Listeria monocytogenes","CFSAN060763","""CFSAN060763"",""SRS2028247""",,"PDT000191387.2","2017-03-07T17:35:41Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",1,38,"SAMN06459875","GCA_004687025.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN060764","""CFSAN060764"",""SRS2028256""",,"PDT000191397.2","2017-03-07T17:35:42Z","USA:RI","environmental swab sponge","environmental/other","PDS000024645.152",1,37,"SAMN06457953","GCA_004685245.1","fosX=COMPLETE,fosX=PARTIAL,lin=COMPLETE",
"Listeria monocytogenes","CFSAN060735","""CFSAN060735"",""SRS2028319""",,"PDT000191446.2","2017-03-07T17:35:49Z","USA:RI","environmental swab","environmental/other","PDS000024645.152",7,31,"SAMN06459903","GCA_004685905.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN028742","""CFSAN028742"",""Lm MBS-5147"",""SRS1009311""",,"PDT000072478.2","2015-07-23T00:14:12Z","USA:CT","egg salad","environmental/other","PDS000083553.8",0,34,"SAMN03285208","GCA_004416365.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028741","""CFSAN028741"",""Lm MBS-5146"",""SRS1009272""",,"PDT000072508.2","2015-07-23T00:14:13Z","USA:CT","egg salad","environmental/other","PDS000083553.8",0,34,"SAMN03285207","GCA_004492505.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028728","""CFSAN028728"",""Lm MBS-4977"",""SRS1009259""",,"PDT000072525.2","2015-07-23T00:14:13Z","USA:CT","cantaloupe","environmental/other","PDS000083553.8",4,33,"SAMN03285194","GCA_004492605.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028739","""CFSAN028739"",""Lm MBS-5136"",""SRS1009342""",,"PDT000072539.2","2015-07-23T00:14:13Z","USA:CT","egg salad","environmental/other","PDS000083553.8",0,34,"SAMN03285205","GCA_004416385.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028730","""CFSAN028730"",""Lm MBS-4987"",""SRS1009467""",,"PDT000072639.2","2015-07-23T00:14:16Z","USA:CT","egg salad","environmental/other","PDS000083553.8",1,35,"SAMN03285196","GCA_004493165.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028727","""CFSAN028727"",""Lm MBS-4976"",""SRS1009469""",,"PDT000072646.2","2015-07-23T00:14:16Z","USA:CT","cantaloupe","environmental/other","PDS000083553.8",4,35,"SAMN03285193","GCA_004495425.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028740","""CFSAN028740"",""Lm MBS-5137"",""SRS1009484""",,"PDT000072657.2","2015-07-23T00:14:17Z","USA:CT","egg salad","environmental/other","PDS000083553.8",0,34,"SAMN03285206","GCA_004640185.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","CFSAN028729","""CFSAN028729"",""Lm MBS-4986"",""SRS1009483""",,"PDT000072658.2","2015-07-23T00:14:17Z","USA:CT","egg salad","environmental/other","PDS000083553.8",0,34,"SAMN03285195","GCA_004495485.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FSIS1502750","""FSIS1502750"",""SRS1045678""",,"PDT000082270.2","2015-08-26T17:10:24Z","USA:MA","environmental: non-food-contact surface","environmental/other","PDS000083553.8",28,39,"SAMN04012162","GCA_004498205.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","PNUSAL002644","""PNUSAL002644"",""SRS1800185""","not typed","PDT000160072.2","2016-11-15T20:20:07Z","USA:RI","Deli swab","environmental/other","PDS000083553.8",8,40,"SAMN06009843","GCA_004586535.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","PNUSAL002643","""PNUSAL002643"",""SRS1816270""","not typed","PDT000162839.2","2016-11-23T18:17:50Z","USA:RI","Deli swab","environmental/other","PDS000083553.8",8,40,"SAMN06045844","GCA_004585915.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FSIS11704278","""FSIS11704278"",""SRS2524938""",,"PDT000241371.2","2017-09-19T17:41:26Z","USA:MA","environmental: non-food-contact surface","environmental/other","PDS000083553.8",13,26,"SAMN07665768","GCA_004612265.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA1013920-S042-001","""CFSAN069592"",""FDA00012150"",""FDA1013920-S042-001"",""SRS2553272""",,"PDT000245810.2","2017-09-28T18:41:15Z","USA:MA","environmental swab","environmental/other","PDS000083553.8",21,48,"SAMN07716516","GCA_004613475.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA79815","""CFSAN079325"",""FDA00012908"",""FDA79815"",""SRS3144071""",,"PDT000304730.2","2018-04-09T16:43:01Z","USA:MA","seafood salad imitation crab meat","environmental/other","PDS000083553.8",13,40,"SAMN08865523","GCA_004704825.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA626552 10-1","""CFSAN020163"",""FDA00005625"",""FDA626552 10-1"",""SRS5788781""",,"PDT000642971.1","2019-12-11T11:28:44Z","USA:ME","environmental swab","environmental/other","PDS000083553.8",5,43,"SAMN02921881","GCA_010018885.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA664208 15-2","""CFSAN019664"",""FDA00005126"",""FDA664208 15-2"",""SRS5789869""",,"PDT000643011.1","2019-12-11T11:28:54Z","USA:MA","environmental swab","environmental/other","PDS000083553.8",7,42,"SAMN02921388","GCA_010018925.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA626552 3-1","""CFSAN020165"",""FDA00005627"",""FDA626552 3-1"",""SRS5789875""",,"PDT000643017.1","2019-12-11T11:28:55Z","USA:ME","environmental swab","environmental/other","PDS000083553.8",0,40,"SAMN02921883","GCA_010018765.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA626552 23-1","""CFSAN020164"",""FDA00005626"",""FDA626552 23-1"",""SRS5789962""",,"PDT000643036.1","2019-12-11T11:29:00Z","USA:ME","environmental swab","environmental/other","PDS000083553.8",0,40,"SAMN02921882","GCA_010019065.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA664208 7-1","""CFSAN021296"",""FDA00006758"",""FDA664208 7-1"",""SRS5790012""",,"PDT000643042.1","2019-12-11T11:29:02Z","USA:MA","environmental swab","environmental/other","PDS000083553.8",11,38,"SAMN02923012","GCA_010018785.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA747945-2","""CFSAN019683"",""FDA00005145"",""FDA747945-2"",""SRS8301193""",,"PDT000970107.1","2021-02-22T16:45:39Z","USA:MA","environmental swab","environmental/other","PDS000083553.8",4,39,"SAMN02921407","GCA_016966975.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA747945-23","""CFSAN019684"",""FDA00005146"",""FDA747945-23"",""SRS8536171""",,"PDT000989394.1","2021-03-23T03:27:58Z","USA:MA","environmental swab","environmental/other","PDS000083553.8",0,37,"SAMN02921408","GCA_017566705.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FDA747945-19","""CFSAN019682"",""FDA00005144"",""FDA747945-19"",""SRS8536238""",,"PDT000989401.1","2021-03-23T05:29:07Z","USA:MA","environmental swab","environmental/other","PDS000083553.8",0,37,"SAMN02921406","GCA_017566565.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","FSIS12140607","""FSIS12140607"",""SRS9263895""",,"PDT001076281.1","2021-06-23T23:33:03Z","USA:RI","environmental: non-food-contact surface","environmental/other","PDS000083553.8",23,8,"SAMN19838845",,"fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","PNUSAL002837","""PNUSAL002837"",""SRS1972528""",,"PDT000187436.2","2017-02-14T17:40:16Z","USA:RI","Deli drain","environmental/other","PDS000025466.69",1,30,"SAMN06309911","GCA_004680345.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL002840","""PNUSAL002840"",""SRS1972533""",,"PDT000187440.2","2017-02-14T17:40:17Z","USA:RI","Deli drain","environmental/other","PDS000025466.69",1,29,"SAMN06309914","GCA_004680985.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL013437","""22-008252-BAC-01"",""PNUSAL013437"",""SRS12275125""",,"PDT001270547.1","2022-03-18T20:34:17Z","USA:VT","beef","clinical","PDS000025466.69",43,13,"SAMN26723001","GCA_022629855.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN028796","""CFSAN028796"",""Lm MBS-6622"",""SRS1168574""",,"PDT000094798.2","2015-11-18T23:19:30Z","USA:CT","regular butter","environmental/other","PDS000003277.110",0,9,"SAMN03285262","GCA_004505405.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN028795","""CFSAN028795"",""Lm MBS-6621"",""SRS1168575""",,"PDT000388399.1","2018-10-02T19:24:40Z","USA:CT","regular butter","environmental/other","PDS000003277.110",0,9,"SAMN03285261","GCA_003608175.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1024304-C002-01","""CFSAN073013"",""FDA00012442"",""FDA1024304-C002-01"",""SRS2766940""",,"PDT000273326.2","2017-12-19T04:45:48Z","USA:MA","smoked salmon","environmental/other","PDS000003204.124",4,3,"SAMN08166092","GCA_004624695.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","PNUSAL003934","""PNUSAL003934"",""SRS3223623""","not typed","PDT000309391.2","2018-04-26T21:42:31Z","USA:RI","Deli slicer #3 blade","environmental/other","PDS000025513.38",8,5,"SAMN08987948","GCA_004706125.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1119291-S028-006","""CFSAN120926"",""FDA1119291-S028-006"",""FNE1119291-S028-006"",""SRS12214649""",,"PDT001261940.1","2022-03-08T01:35:56Z","USA:MA","environmental swab sponge","environmental/other","PDS000025513.38",0,5,"SAMN26512284","GCA_022517025.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1119291-S030-006","""CFSAN120927"",""FDA1119291-S030-006"",""FNE1119291-S030-006"",""SRS12214663""",,"PDT001261950.1","2022-03-08T02:33:47Z","USA:MA","environmental swab sponge","environmental/other","PDS000025513.38",0,5,"SAMN26512290","GCA_022516825.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN018266","""CFSAN018266"",""SRS638584""",,"PDT000032633.3","2014-06-16T21:04:27Z","USA:CT","beef blend dog food","environmental/other","PDS000003223.14",25,13,"SAMN02850657","GCA_004517185.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033420","""CFSAN033420"",""SRS1162861""",,"PDT000094306.2","2015-11-13T21:18:54Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",7,,"SAMN03702243","GCA_004505185.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048637","""CFSAN048637"",""SRS1401500""",,"PDT000125766.2","2016-04-18T19:11:40Z","USA:RI","environmental","environmental/other","PDS000024493.12",2,,"SAMN04625736","GCA_004662245.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048652","""CFSAN048652"",""SRS1401515""",,"PDT000125781.2","2016-04-18T19:11:40Z","USA:RI","environmental","environmental/other","PDS000024493.12",1,,"SAMN04625763","GCA_004662515.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048708","""CFSAN048708"",""SRS1401514""",,"PDT000125782.2","2016-04-18T19:11:40Z","USA:RI","environmental swab sponge","environmental/other","PDS000024493.12",1,,"SAMN04639708","GCA_004663425.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048759","""CFSAN048759"",""SRS1410606""",,"PDT000127173.2","2016-04-25T16:12:52Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",2,,"SAMN04696233","GCA_004664745.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048848","""CFSAN048848"",""SRS1414794""",,"PDT000127794.2","2016-04-27T19:11:53Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",1,,"SAMN04893492","GCA_004665315.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049024","""CFSAN049024"",""SRS1420328""",,"PDT000128495.2","2016-05-04T17:13:11Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",1,,"SAMN04902936","GCA_004665755.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049025","""CFSAN049025"",""SRS1420329""",,"PDT000128496.2","2016-05-04T17:13:11Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",0,,"SAMN04902937","GCA_004665775.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049035","""CFSAN049035"",""SRS1420339""",,"PDT000128506.2","2016-05-04T17:13:12Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",0,,"SAMN04902948","GCA_004665975.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN048806","""CFSAN048806"",""SRS1420378""",,"PDT000128544.2","2016-05-04T17:13:15Z","USA:RI","environmental swab sponge","environmental/other","PDS000024493.12",0,,"SAMN04914023","GCA_004667155.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049159","""CFSAN049159"",""SRS1426180""",,"PDT000129318.2","2016-05-10T00:15:29Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",11,,"SAMN04916731","GCA_004668305.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049162","""CFSAN049162"",""SRS1426183""",,"PDT000129321.2","2016-05-10T00:15:29Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",3,,"SAMN04916734","GCA_004668285.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049175","""CFSAN049175"",""SRS1426283""",,"PDT000129334.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",0,,"SAMN04916747","GCA_004668445.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049178","""CFSAN049178"",""SRS1426286""",,"PDT000129337.2","2016-05-10T00:15:30Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",1,,"SAMN04916751","GCA_004668545.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049111","""CFSAN049111"",""SRS1426299""",,"PDT000129350.2","2016-05-10T00:15:31Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",2,,"SAMN04916645","GCA_004668765.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049117","""CFSAN049117"",""SRS1426304""",,"PDT000129355.2","2016-05-10T00:15:31Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",1,,"SAMN04916651","GCA_004668845.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049052","""CFSAN049052"",""SRS1426316""",,"PDT000129367.2","2016-05-10T00:15:32Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",4,,"SAMN04902965","GCA_004669085.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049086","""CFSAN049086"",""SRS1426359""",,"PDT000129403.2","2016-05-10T01:14:10Z","USA:RI","food","environmental/other","PDS000024493.12",1,,"SAMN04902999","GCA_004670045.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049148","""CFSAN049148"",""SRS1428427""",,"PDT000129437.2","2016-05-10T01:14:12Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",2,,"SAMN04916685","GCA_004670185.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049149","""CFSAN049149"",""SRS1428428""",,"PDT000129438.2","2016-05-10T01:14:12Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",10,,"SAMN04916721","GCA_004670205.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049150","""CFSAN049150"",""SRS1428429""",,"PDT000129439.2","2016-05-10T01:14:12Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",1,,"SAMN04916722","GCA_004670225.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049151","""CFSAN049151"",""SRS1428430""",,"PDT000129440.2","2016-05-10T01:14:13Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",4,,"SAMN04916723","GCA_004671905.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN049396","""CFSAN049396"",""SRS1428484""",,"PDT000129457.2","2016-05-10T01:14:14Z","USA:RI","environmental swab","environmental/other","PDS000024493.12",2,,"SAMN04942920","GCA_004670435.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
