#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","CFSAN091698","""0000-0079-1173"",""CFSAN091698"",""SRS4870996""",,"PDT000517567.1","2019-06-03T23:49:22Z","USA:MA","stool","clinical","PDS000022062.30",3,25,"SAMN11949026","GCA_006224525.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11920469","""FSIS11920469"",""SRS4718214""",,"PDT000497686.1","2019-05-03T19:50:03Z","USA:ME","animal-swine-market swine","environmental/other","PDS000022522.37",20,8,"SAMN11569732","GCA_005271055.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11816066","""FSIS11816066"",""SRS4182498""",,"PDT000422072.1","2018-12-21T23:51:44Z","USA:RI","raw intact chicken","environmental/other","PDS000021304.40",31,3,"SAMN10638568","GCA_004839525.1","blaOXA-447=COMPLETE",
"Campylobacter jejuni","FSIS12142248","""FSIS12142248"",""SRS9978783""",,"PDT001119913.1","2021-08-30T23:41:34Z","USA:MA","raw intact chicken","environmental/other","PDS000044055.29",5,3,"SAMN21139021","GCA_019816645.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS32206914","""FSIS32206914"",""SRS13045678""",,"PDT001310672.1","2022-05-18T03:42:46Z","USA:MA","raw intact chicken","environmental/other","PDS000044055.29",5,12,"SAMN28511918","GCA_023493545.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12216044","""FSIS12216044"",""SRS15401297""",,"PDT001452965.1","2022-10-14T02:37:08Z","USA:NH","raw intact chicken","environmental/other","PDS000044055.29",0,4,"SAMN31276152","GCA_025693185.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12137555","""FSIS12137555"",""SRS8238168""",,"PDT000954264.1","2021-02-11T21:24:09Z","USA:MA","comminuted chicken","environmental/other","PDS000022850.30",18,,"SAMN17868375","GCA_017036915.1","aph(3')-VIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21821701","""FSIS21821701"",""SRS3403421""",,"PDT000327794.1","2018-06-11T17:01:49Z","USA:RI","raw intact chicken","environmental/other","PDS000021802.19",9,37,"SAMN09390579","GCA_005305095.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11813317","""FSIS11813317"",""SRS3714406""",,"PDT000367335.1","2018-08-26T00:32:22Z","USA:RI","chicken carcass","environmental/other","PDS000021802.19",1,29,"SAMN09914117","GCA_005371145.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS31800930","""FSIS31800930"",""SRS3810118""",,"PDT000382638.1","2018-09-21T14:45:38Z","USA:RI","chicken carcass","environmental/other","PDS000021802.19",0,28,"SAMN10102139","GCA_004808395.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21822410","""FSIS21822410"",""SRS3949187""",,"PDT000392570.1","2018-10-18T17:42:17Z","USA:RI","raw intact chicken","environmental/other","PDS000021802.19",0,28,"SAMN10256501","GCA_004819805.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11917088","""FSIS11917088"",""SRS4380497""",,"PDT000467129.1","2019-02-19T23:54:28Z","USA:RI","chicken carcass","environmental/other","PDS000021802.19",3,31,"SAMN10968409","GCA_004866065.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11918873","""FSIS11918873"",""SRS4634997""",,"PDT000490998.1","2019-04-16T18:56:45Z","USA:RI","chicken carcass","environmental/other","PDS000021802.19",1,29,"SAMN11439371","GCA_005091205.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11923066","""FSIS11923066"",""SRS5145166""",,"PDT000547994.1","2019-07-24T15:37:59Z","USA:RI","chicken carcass","environmental/other","PDS000021802.19",5,36,"SAMN12349578","GCA_007730825.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22131871","""FSIS22131871"",""SRS9502385""",,"PDT001090314.1","2021-07-16T00:22:22Z","USA:RI","chicken carcass","environmental/other","PDS000021802.19",2,2,"SAMN20245320","GCA_019263265.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CFSAN080824","""0000-0075-9643"",""CFSAN080824"",""SRS5286006""",,"PDT000568782.1","2019-08-21T11:41:29Z","USA:MA","stool","clinical","PDS000022344.16",1,2,"SAMN12610237","GCA_008130185.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","CVM N58693","""CVM N58693"",""SRS2099353""",,"PDT000199703.2","2017-04-05T13:40:55Z","USA:CT","chicken breast","environmental/other","PDS000022225.24",18,19,"SAMN06661126","GCA_005260035.1",,
"Campylobacter jejuni","CVM N56576","""CVM N56576"",""SRS2099223""",,"PDT000199573.2","2017-04-05T13:40:31Z","USA:CT","Chicken Wings","environmental/other","PDS000022417.15",7,6,"SAMN06660996","GCA_005193775.1","blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS11814264","""FSIS11814264"",""SRS3821384""",,"PDT000384540.1","2018-09-26T05:18:01Z","USA:CT","animal-cattle-steer","environmental/other","PDS000021657.20",25,9,"SAMN10129995","GCA_004808855.1","blaOXA=COMPLETE",
"Campylobacter jejuni","CVM N16C035","""CVM N16C035"",""SRS2547487""",,"PDT000244818.2","2017-09-28T00:49:18Z","USA:CT","chicken breast","environmental/other","PDS000050874.13",14,12,"SAMN07633351","GCA_005214585.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12140397","""FSIS12140397"",""SRS9255240""",,"PDT001075937.1","2021-06-23T01:26:41Z","USA:CT","comminuted chicken","environmental/other","PDS000059542.9",5,23,"SAMN19814502","GCA_019005465.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM30027","""CFSAN052247"",""CVM 30027"",""CVM30027"",""SRS1598270""",,"PDT000142929.2","2016-08-03T14:22:43Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",1,,"SAMN05427551","GCA_005104425.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","CVM30029","""CFSAN052248"",""CVM 30029"",""CVM30029"",""SRS1598271""",,"PDT000142930.2","2016-08-03T14:22:43Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",1,,"SAMN05427550","GCA_005252165.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","CVM18094","""CFSAN052347"",""CVM 18094"",""CVM18094"",""SRS1611196""",,"PDT000144200.2","2016-08-12T15:19:25Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",24,,"SAMN05416296","GCA_005144325.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","WAPHL-CAM-A00032","""CFSAN051601"",""N29174"",""SRS1693885"",""WAPHL-CAM-A00032""",,"PDT000148933.2","2016-09-15T20:19:17Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",3,,"SAMN05249884","GCA_004937805.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","WAPHL-CAM-A00033","""CFSAN051602"",""N29175"",""SRS1693886"",""WAPHL-CAM-A00033""",,"PDT000148934.2","2016-09-15T20:19:17Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",2,,"SAMN05249885","GCA_005199615.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","WAPHL-CAM-A00034","""CFSAN051603"",""N29176"",""SRS1693887"",""WAPHL-CAM-A00034""",,"PDT000148935.2","2016-09-15T20:19:17Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",3,,"SAMN05249886","GCA_005107885.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","CVM 21386","""CFSAN052663"",""CVM 21386"",""SRS1744029""",,"PDT000152323.2","2016-10-13T18:17:29Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",7,,"SAMN05363103","GCA_004942065.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM 21388-1","""CFSAN052665"",""CVM 21388-1"",""SRS1812461""",,"PDT000162373.2","2016-11-21T23:20:13Z","USA:CT","chicken breast","environmental/other","PDS000022921.3",7,,"SAMN05363105","GCA_004942485.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS31801341","""FSIS31801341"",""SRS4187378""",,"PDT000423073.1","2018-12-26T20:54:26Z","USA:ME","chicken carcass","environmental/other","PDS000039580.14",4,7,"SAMN10644597","GCA_004841185.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11920973","""FSIS11920973"",""SRS4767976""",,"PDT000501540.1","2019-05-15T22:51:55Z","USA:CT","Comminuted Turkey","environmental/other","PDS000039580.14",2,5,"SAMN11655339","GCA_005522795.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21924605","""FSIS21924605"",""SRS4977497""",,"PDT000523775.1","2019-06-17T00:50:46Z","USA:ME","chicken carcass","environmental/other","PDS000039580.14",2,5,"SAMN12070491","GCA_007912895.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21924658","""FSIS21924658"",""SRS5000550""",,"PDT000525532.1","2019-06-21T06:53:17Z","USA:ME","chicken carcass","environmental/other","PDS000039580.14",3,8,"SAMN12101106","GCA_007915705.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21926267","""FSIS21926267"",""SRS5776843""",,"PDT000640863.1","2019-12-08T05:28:13Z","USA:MA","raw intact chicken","environmental/other","PDS000039580.14",7,10,"SAMN13497905","GCA_010218115.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22027759","""FSIS22027759"",""SRS6484815""",,"PDT000722612.1","2020-04-15T22:12:48Z","USA:ME","chicken carcass","environmental/other","PDS000039580.14",7,12,"SAMN14602805","GCA_012399585.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22208067","""FSIS22208067"",""SRS13116221""",,"PDT001311260.1","2022-05-19T23:42:51Z","USA:RI","raw intact chicken","environmental/other","PDS000021658.35",1,26,"SAMN28554768","GCA_023513045.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12212076","""FSIS12212076"",""SRS13305000""",,"PDT001323188.1","2022-06-07T20:48:34Z","USA:VT","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000112595.1",5,,"SAMN28885235","GCA_023765575.1","50S_L22_A103V=POINT,blaOXA-594=COMPLETE",
"Campylobacter jejuni","FSIS12212063","""FSIS12212063"",""SRS13304984""",,"PDT001323172.1","2022-06-07T20:48:29Z","USA:ME","raw intact chicken","environmental/other","PDS000021818.29",12,4,"SAMN28885150","GCA_023765735.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11917279","""FSIS11917279"",""SRS4390803""",,"PDT000468360.1","2019-02-22T00:57:42Z","USA:MA","raw intact chicken","environmental/other","PDS000091243.5",1,,"SAMN10985197","GCA_004868125.1","blaOXA-594=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11706428","""FSIS11706428"",""SRS2855946""",,"PDT000281322.2","2018-01-24T17:57:25Z","USA:NH","animal-cattle-dairy cow","environmental/other","PDS000022053.13",8,,"SAMN08370027","GCA_005184025.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11917117","""FSIS11917117"",""SRS4382544""",,"PDT000467267.1","2019-02-20T16:56:54Z","USA:MA","comminuted chicken","environmental/other","PDS000022057.17",7,6,"SAMN10973122","GCA_004867245.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS32207728","""FSIS32207728"",""SRS15021853""",,"PDT001411726.1","2022-09-08T00:40:43Z","USA:MA","raw intact chicken","environmental/other","PDS000021810.19",7,10,"SAMN30712943","GCA_025099765.1","blaOXA-193=COMPLETE,blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11926712","""FSIS11926712"",""SRS5784551""",,"PDT000642236.1","2019-12-10T23:27:32Z","USA:ME","raw intact chicken","environmental/other","PDS000032935.15",6,10,"SAMN13514369","GCA_010221255.1","blaOXA-184=COMPLETE",
"Campylobacter jejuni","FSIS22027926","""FSIS22027926"",""SRS6591657""",,"PDT000730825.1","2020-05-05T16:14:50Z","USA:RI","chicken carcass","environmental/other","PDS000032935.15",6,8,"SAMN14815087","GCA_012977525.1","blaOXA-184=COMPLETE",
"Campylobacter jejuni","FSIS11813129","""FSIS11813129"",""SRS3702181""",,"PDT000366472.1","2018-08-22T20:43:59Z","USA:RI","raw intact chicken","environmental/other","PDS000038963.14",3,,"SAMN09880358","GCA_005369425.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS21822650","""FSIS21822650"",""SRS4098008""",,"PDT000413127.1","2018-12-01T00:28:50Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",1,,"SAMN10505513","GCA_004828445.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS21822963","""FSIS21822963"",""SRS4140952""",,"PDT000417530.1","2018-12-14T04:46:41Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",1,,"SAMN10586826","GCA_004837575.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS21923210","""FSIS21923210"",""SRS4249566""",,"PDT000439538.1","2019-01-14T18:07:55Z","USA:RI","raw intact chicken","environmental/other","PDS000038963.14",3,,"SAMN10740496","GCA_004847945.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS31901836","""FSIS31901836"",""SRS4695079""",,"PDT000496135.1","2019-04-27T15:56:55Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",0,,"SAMN11520155","GCA_005126625.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS21924281","""FSIS21924281"",""SRS4779716""",,"PDT000502993.1","2019-05-17T18:54:42Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",0,,"SAMN11669437","GCA_005871555.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS11922171","""FSIS11922171"",""SRS5061590""",,"PDT000538693.1","2019-07-03T21:31:41Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN12212421","GCA_007453465.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS12034265","""FSIS12034265"",""SRS7524055""",,"PDT000861977.1","2020-10-19T18:21:48Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN16452041","GCA_014934325.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS12035048","""FSIS12035048"",""SRS7723734""",,"PDT000891393.1","2020-11-16T22:24:32Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN16811274","GCA_015530925.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS32105013","""FSIS32105013"",""SRS8805938""",,"PDT001016434.1","2021-04-29T23:28:09Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN18927031","GCA_018216695.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS22131719","""FSIS22131719"",""SRS9410603""",,"PDT001083195.1","2021-07-06T22:34:08Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",5,,"SAMN20085039","GCA_019157255.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS12142591","""FSIS12142591"",""SRS10193287""",,"PDT001131435.1","2021-09-17T08:33:12Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",3,,"SAMN21460643","GCA_020021235.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS12107060","""FSIS12107060"",""SRS11139768""",,"PDT001184089.1","2021-11-24T06:30:04Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN23416951","GCA_020968015.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS12107939","""FSIS12107939"",""SRS11474545""",,"PDT001215372.1","2022-01-03T21:34:43Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN24588395","GCA_021349635.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS32206371","""FSIS32206371"",""SRS11579882""",,"PDT001219409.1","2022-01-10T20:32:28Z","USA:RI","chicken carcass","environmental/other","PDS000038963.14",2,,"SAMN24808034","GCA_021423415.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS31800224","""FSIS31800224"",""SRS3050905""",,"PDT000294662.2","2018-03-15T20:43:32Z","USA:ME","chicken carcass","environmental/other","PDS000020964.5",0,21,"SAMN08719229","GCA_005182325.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11808769","""FSIS11808769"",""SRS3150562""",,"PDT000304947.2","2018-04-09T20:56:17Z","USA:ME","raw intact chicken","environmental/other","PDS000020964.5",0,21,"SAMN08899157","GCA_005036355.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11919831","""FSIS11919831"",""SRS4644235""",,"PDT000494469.1","2019-04-23T04:55:27Z","USA:MA","raw intact chicken","environmental/other","PDS000022883.44",9,16,"SAMN11456440","GCA_005124165.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22027625","""FSIS22027625"",""SRS6418927""",,"PDT000718355.1","2020-04-02T16:12:55Z","USA:RI","comminuted chicken","environmental/other","PDS000022883.44",3,14,"SAMN14525900","GCA_011979945.1","50S_L22_A103V=POINT,gyrA_T86I=POINT",
"Campylobacter jejuni","CFSAN082791","""0000-0076-4544"",""CFSAN082791"",""SRS5286005""",,"PDT000568581.1","2019-08-20T21:57:46Z","USA:MA","stool","clinical","PDS000020966.20",1,,"SAMN12610246","GCA_008157125.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12209343","""FSIS12209343"",""SRS12045318""",,"PDT001252384.1","2022-02-22T23:36:02Z","USA:ME","raw intact chicken","environmental/other","PDS000020876.29",1,9,"SAMN26084207","GCA_022358615.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12209348","""FSIS12209348"",""SRS12045400""",,"PDT001252401.1","2022-02-22T23:36:07Z","USA:ME","chicken carcass","environmental/other","PDS000020876.29",1,8,"SAMN26084232","GCA_022356875.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22208081","""FSIS22208081"",""SRS13116245""",,"PDT001311267.1","2022-05-20T00:42:38Z","USA:MA","raw intact chicken","environmental/other","PDS000020876.29",5,17,"SAMN28554773","GCA_023513305.1","50S_L22_A103V=POINT,blaOXA-193=COMPLETE",
"Campylobacter jejuni","0000-0091-5169","""0000-0091-5169"",""CFSAN113679"",""SRS10451391""",,"PDT001145244.1","2021-10-05T17:05:29Z","USA:MA","stool","clinical","PDS000023655.29",6,4,"SAMN22060950","GCA_020325455.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS22106371","""FSIS22106371"",""SRS11269042""",,"PDT001200830.1","2021-12-09T19:48:31Z","USA:MA","raw intact chicken","environmental/other","PDS000022472.22",1,0,"SAMN23827644","GCA_021140545.1","50S_L22_A103V=POINT",
"Campylobacter jejuni","FSIS11920648","""FSIS11920648"",""SRS4719866""",,"PDT000498279.1","2019-05-04T22:49:38Z","USA:VT","animal-cattle-dairy cow","environmental/other","PDS000021082.15",20,10,"SAMN11571872","GCA_005277355.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS12029730","""FSIS12029730"",""SRS6479631""",,"PDT000722174.1","2020-04-14T21:13:46Z","USA:CT","Animal-Sheep-Lamb","environmental/other","PDS000038428.20",4,7,"SAMN14575260","GCA_012311805.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE,tet(O)=PARTIAL_END_OF_CONTIG",
"Campylobacter jejuni","FSIS32206486","""FSIS32206486"",""SRS11878317""",,"PDT001238283.1","2022-02-04T17:41:42Z","USA:RI","chicken carcass","environmental/other","PDS000038198.20",3,7,"SAMN25651792","GCA_021986515.1","50S_L22_A103V=POINT,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,sat4=COMPLETE",
"Campylobacter jejuni","FSIS12031985","""FSIS12031985"",""SRS7084578""",,"PDT000796205.1","2020-07-24T22:15:27Z","USA:ME","chicken carcass","environmental/other","PDS000043630.14",1,9,"SAMN15641366","GCA_013705625.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22130172","""FSIS22130172"",""SRS8042851""",,"PDT000935876.1","2021-01-17T14:26:27Z","USA:ME","raw intact chicken","environmental/other","PDS000043630.14",0,10,"SAMN17360668","GCA_016658785.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22130342","""FSIS22130342"",""SRS8145616""",,"PDT000943249.1","2021-01-28T23:36:13Z","USA:ME","raw intact chicken","environmental/other","PDS000043630.14",0,10,"SAMN17619493","GCA_017192175.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS32207012","""FSIS32207012"",""SRS13283474""",,"PDT001322339.1","2022-06-07T17:43:54Z","USA:ME","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000043630.14",0,8,"SAMN28853369","GCA_023874125.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS12211512","""FSIS12211512"",""SRS13028844""",,"PDT001310144.1","2022-05-17T18:45:02Z","USA:VT","Animal-Cattle-Dairy Cow (cecal)","environmental/other","PDS000048807.9",,3,"SAMN28488646","GCA_023480315.1","aadE=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12137544","""FSIS12137544"",""SRS8289025""",,"PDT000968788.1","2021-02-20T00:28:24Z","USA:CT","Animal-Cattle-Dairy Cow (cecal)","environmental/other","PDS000053743.3",8,18,"SAMN18007925","GCA_016973125.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS1504351","""FSIS1504351"",""SRS1163114""",,"PDT000115105.4","2016-03-16T20:13:10Z","USA:MA","raw intact chicken","environmental/other","PDS000022072.11",5,12,"SAMN04267349","GCA_005141185.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE",
"Campylobacter jejuni","FSIS1608095","""FSIS1608095"",""SRS1797972""",,"PDT000159075.2","2016-11-15T13:15:01Z","USA:MA","raw intact chicken","environmental/other","PDS000022072.11",5,9,"SAMN06015804","GCA_005113145.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE",
"Campylobacter jejuni","FSIS11811813","""FSIS11811813"",""SRS3551877""",,"PDT000350518.1","2018-07-16T22:41:44Z","USA:MA","raw intact chicken","environmental/other","PDS000022072.11",5,4,"SAMN09666384","GCA_005341025.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE",
"Campylobacter jejuni","FSIS12105718","""FSIS12105718"",""SRS10454069""",,"PDT001145582.1","2021-10-05T19:31:41Z","USA:MA","comminuted chicken","environmental/other","PDS000092813.7",8,,"SAMN22064532","GCA_020333375.1","50S_L22_A103V=POINT,aph(3')-VIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11925207","""FSIS11925207"",""SRS5490019""",,"PDT000602626.1","2019-10-08T18:31:15Z","USA:MA","raw intact chicken","environmental/other","PDS000021868.39",0,2,"SAMN12993607","GCA_008956965.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM18101","""CFSAN052351"",""CVM 18101"",""CVM18101"",""SRS1611199""",,"PDT000144204.2","2016-08-12T15:19:26Z","USA:CT","chicken breast","environmental/other","PDS000022918.16",2,11,"SAMN05416300","GCA_004935315.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1700649","""FSIS1700649"",""SRS2124760""",,"PDT000201980.2","2017-04-14T18:50:46Z","USA:ME","animal-cattle-dairy cow","environmental/other","PDS000022918.16",0,21,"SAMN06756811","GCA_004949265.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1702740","""FSIS1702740"",""SRS2370459""",,"PDT000225842.2","2017-07-19T21:38:14Z","USA:ME","animal-cattle-dairy cow","environmental/other","PDS000022918.16",11,25,"SAMN07370901","GCA_005014915.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N44982F","""CVM N44982F"",""SRS6406876""",,"PDT000717885.1","2020-04-02T05:20:24Z","USA:MA","Cecal Heifer","environmental/other","PDS000022918.16",23,14,"SAMN14504278","GCA_011992045.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N44296F","""CVM N44296F"",""SRS6407079""",,"PDT000718308.1","2020-04-02T09:11:22Z","USA:NH","Cecal Dairy Cow","environmental/other","PDS000022918.16",30,26,"SAMN14504187","GCA_011984805.1","blaOXA=PARTIAL",
"Campylobacter jejuni","FSIS12036205","""FSIS12036205"",""SRS7881200""",,"PDT000917394.1","2020-12-18T21:23:06Z","USA:RI","Animal-Calf-Bob Veal (cecal)","environmental/other","PDS000022918.16",22,24,"SAMN17116196","GCA_016151435.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11921714","""FSIS11921714"",""SRS4969506""",,"PDT000522573.1","2019-06-13T20:52:11Z","USA:VT","animal-cattle-heifer","environmental/other","PDS000022906.21",21,26,"SAMN12052608","GCA_006363215.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11924768","""FSIS11924768"",""SRS5424207""",,"PDT000592200.1","2019-09-24T02:29:05Z","USA:ME","animal-cattle-beef cow","environmental/other","PDS000022906.21",14,11,"SAMN12822846","GCA_008717095.1","tet(O)=COMPLETE",
