#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Listeria monocytogenes","CFSAN011022","""CFSAN011022"",""SRS580799"",""TXACF1400453""",,"PDT000024392.3","2014-03-26T18:03:40Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",0,30,"SAMN02693746","GCA_004389765.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400446","""CFSAN033477"",""SRS993361"",""TX-ACF1400446""",,"PDT000069989.2","2015-07-16T16:12:28Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",0,30,"SAMN03702760","GCA_004492165.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400392","""CFSAN033476"",""SRS993367"",""TX-ACF1400392""",,"PDT000069998.2","2015-07-16T16:12:28Z","USA:TX","environmental swab","environmental/other","PDS000024230.4",1,33,"SAMN03702759","GCA_004640025.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400367","""CFSAN033475"",""SRS993373"",""TX-ACF1400367""",,"PDT000070000.2","2015-07-16T16:12:28Z","USA:TX","sausage","environmental/other","PDS000024230.4",0,35,"SAMN03702758","GCA_004492265.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400448","""CFSAN033478"",""SRS1016053"",""TX-ACF1400448""",,"PDT000077062.2","2015-07-29T17:11:01Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",0,30,"SAMN03702761","GCA_004493405.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400883","""CFSAN033483"",""SRS1024564"",""TX-ACF1400883""",,"PDT000077826.2","2015-08-06T16:10:56Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",5,35,"SAMN03702766","GCA_004495865.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1401440","""CFSAN033493"",""SRS1024572"",""TX-ACF1401440""",,"PDT000077836.2","2015-08-06T16:10:57Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",0,30,"SAMN03702776","GCA_004494565.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400453","""CFSAN033480"",""SRS1024582"",""TX-ACF1400453""",,"PDT000077839.2","2015-08-06T16:10:57Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",2,32,"SAMN03702763","GCA_004494645.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1400463","""CFSAN033481"",""SRS1024581"",""TX-ACF1400463""",,"PDT000077840.2","2015-08-06T16:10:57Z","USA:TX","pork beef sausage","environmental/other","PDS000024230.4",4,32,"SAMN03702764","GCA_004398425.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1302087","""CFSAN051444"",""SRS1563431"",""TX-ACF1302087""",,"PDT000137970.2","2016-07-14T14:17:42Z","USA:TX","beef and pork sausage","environmental/other","PDS000024230.4",3,31,"SAMN05213461","GCA_004678105.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN061669","""CFSAN061669"",""SRS2054750""",,"PDT000193692.2","2017-03-18T00:21:22Z","USA:TX","environmental swab sponge","environmental/other","PDS000025145.5",32,,"SAMN06555556","GCA_004687445.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,vanC=COMPLETE,vanR=PARTIAL_END_OF_CONTIG,vanS=PARTIAL_END_OF_CONTIG,vanT=COMPLETE,vanXY-C=COMPLETE",
"Listeria monocytogenes","MOD1_LS810","""CFSAN059411"",""MOD1_LS810"",""SRS2278273""",,"PDT000218212.2","2017-06-13T16:43:57Z","USA:TX","celery","environmental/other","PDS000000399.20",2,2,"SAMN06240077","GCA_016306305.1","catA1=COMPLETE,erm(C)=COMPLETE,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN072518","""CFSAN072518"",""NRRL B-57623"",""SRS3136982""",,"PDT000303947.3","2018-04-07T01:39:05Z","USA:TX",,"clinical","PDS000000399.20",1,1,"SAMN08134164","GCA_004730345.1","fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE",
"Listeria monocytogenes","TX-854428.SUB.19","""CFSAN033503"",""SRS1095883"",""TX-854428.SUB.19""",,"PDT000085510.2","2015-10-01T14:13:25Z","USA:TX","avocado","environmental/other","PDS000024225.10",1,22,"SAMN03702786","GCA_004499605.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300798-9","""CFSAN020462"",""FDA00005924"",""FDA300798-9"",""SRS1743830""",,"PDT000152286.2","2016-10-13T15:18:07Z","USA:TX","environmental swab sponge meat slicing machine during production","environmental/other","PDS000003054.26",0,0,"SAMN02922180","GCA_004391365.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300798-8","""CFSAN020461"",""FDA00005923"",""FDA300798-8"",""SRS1743831""",,"PDT000152287.2","2016-10-13T15:18:07Z","USA:TX","environmental swab sponge meat slicing machine during production","environmental/other","PDS000003054.26",2,3,"SAMN02922179","GCA_004381135.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300798-6","""CFSAN020460"",""FDA00005922"",""FDA300798-6"",""SRS1743832""",,"PDT000152288.2","2016-10-13T15:18:07Z","USA:TX","environmental swab sponge meat slicing machine before production","environmental/other","PDS000003054.26",2,2,"SAMN02922178","GCA_004407805.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300798-19","""CFSAN020459"",""FDA00005921"",""FDA300798-19"",""SRS1743833""",,"PDT000152289.2","2016-10-13T15:18:07Z","USA:TX","environmental swab sponge meat slicing machine","environmental/other","PDS000003054.26",0,0,"SAMN02922177","GCA_004424675.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300798-18","""CFSAN020458"",""FDA00005920"",""FDA300798-18"",""SRS1743834""",,"PDT000152290.2","2016-10-13T15:18:07Z","USA:TX","environmental swab sponge meat slicing machine","environmental/other","PDS000003054.26",0,0,"SAMN02922176","GCA_004391425.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300796-4","""CFSAN020455"",""FDA00005917"",""FDA300796-4"",""SRS1927396""",,"PDT000178932.3","2017-11-28T23:59:41Z","USA:TX","turkey","environmental/other","PDS000003054.26",1,1,"SAMN02922173","GCA_003678125.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300798-12","""CFSAN020376"",""FDA00005838"",""FDA300798-12"",""SRS1927397""",,"PDT000178933.2","2017-01-18T19:29:37Z","USA:TX","environmental swab sponge floor drain near meat slicer","environmental/other","PDS000003054.26",1,1,"SAMN02922094","GCA_004429295.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300796-7","""CFSAN020456"",""FDA00005918"",""FDA300796-7"",""SRS1927398""",,"PDT000178934.3","2017-11-28T23:59:41Z","USA:TX","turkey","environmental/other","PDS000003054.26",2,2,"SAMN02922174","GCA_003678165.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA300796-8","""CFSAN020457"",""FDA00005919"",""FDA300796-8"",""SRS1927400""",,"PDT000178936.3","2017-11-28T23:59:41Z","USA:TX","turkey","environmental/other","PDS000003054.26",0,0,"SAMN02922175","GCA_003677645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA314898","""CFSAN020377"",""FDA00005839"",""FDA314898"",""SRS1927401""",,"PDT000178937.2","2017-01-18T19:29:37Z","USA:TX","environmental swab sponge floor drain near meat slicer","environmental/other","PDS000003054.26",1,1,"SAMN02922095","GCA_004407565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700326","""CFSAN060618"",""SRS1996672"",""TX-ACF1700326""",,"PDT000189276.2","2017-02-22T22:09:23Z","USA:TX","environmental swab","environmental/other","PDS000003054.26",9,10,"SAMN06339260","GCA_004683525.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","NRRL B-33880","""BCW_4297"",""NRRL B-33880"",""SRS846292""",,"PDT000388429.1","2018-10-02T19:32:36Z","USA:TX","turkey and cooked ham","environmental/other","PDS000003054.26",2,3,"SAMN03277792","GCA_003608775.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACB1303654","""CFSAN052903"",""SRS1624484"",""TX-ACB1303654""",,"PDT000144695.2","2016-08-19T15:22:51Z","USA:TX","blood","clinical","PDS000024921.4",0,3,"SAMN05371172","GCA_004573915.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA861279-13","""CFSAN022374"",""FDA00007952"",""FDA861279-13"",""SRS673152""",,"PDT000036233.5","2017-05-11T18:03:46Z","USA:TX","hass avocado","environmental/other","PDS000000333.30",0,4,"SAMN02924006","GCA_004437165.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA861279-C","""CFSAN022375"",""FDA00007953"",""FDA861279-C"",""SRS2102024""",,"PDT000200147.3","2017-05-11T18:03:48Z","USA:TX","hass avocado","environmental/other","PDS000000333.30",0,4,"SAMN02924007","GCA_004435355.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-861559.COMP.3","""CFSAN033510"",""SRS1095886"",""TX-861559.COMP.3""",,"PDT000085517.2","2015-10-01T14:13:25Z","USA:TX","avocado","environmental/other","PDS000024915.3",0,25,"SAMN03702793","GCA_004499705.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-861559.SUB.15","""CFSAN033511"",""SRS1095885"",""TX-861559.SUB.15""",,"PDT000085518.2","2015-10-01T14:13:25Z","USA:TX","avocado","environmental/other","PDS000024915.3",0,26,"SAMN03702794","GCA_004499785.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","FDA1113051-016-001","""CFSAN097971"",""FDA00014686"",""FDA1113051-016-001"",""SRS5362781""",,"PDT000583024.1","2019-09-09T17:28:05Z","USA:TX","environmental swab","environmental/other","PDS000025175.14",6,9,"SAMN12716690","GCA_008541875.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700192","""CFSAN059988"",""SRS1996779"",""TX-ACF1700192""",,"PDT000189354.2","2017-02-22T22:09:42Z","USA:TX","environmental swab","environmental/other","PDS000025521.2",5,,"SAMN06312034","GCA_004681925.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700197","""CFSAN059991"",""SRS1996791"",""TX-ACF1700197""",,"PDT000189357.2","2017-02-22T22:09:42Z","USA:TX","environmental swab","environmental/other","PDS000025521.2",5,,"SAMN06312041","GCA_004683205.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700194","""CFSAN059990"",""SRS1996806"",""TX-ACF1700194""",,"PDT000189372.2","2017-02-22T22:09:50Z","USA:TX","environmental swab","environmental/other","PDS000025521.2",3,,"SAMN06312042","GCA_004681645.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1700191","""CFSAN059987"",""SRS1996807"",""TX-ACF1700191""",,"PDT000189373.2","2017-02-22T22:09:50Z","USA:TX","environmental swab","environmental/other","PDS000025521.2",9,,"SAMN06312035","GCA_004682805.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN061670","""CFSAN061670"",""SRS2054743""",,"PDT000193685.2","2017-03-18T00:21:21Z","USA:TX","environmental swab sponge","environmental/other","PDS000025521.2",4,,"SAMN06555555","GCA_004434165.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,vanR=PARTIAL_END_OF_CONTIG,vanT=COMPLETE,vanXY-C=COMPLETE",
"Listeria monocytogenes","CFSAN061679","""CFSAN061679"",""SRS2054759""",,"PDT000193701.2","2017-03-18T00:21:24Z","USA:TX","environmental swab sponge","environmental/other","PDS000025521.2",3,,"SAMN06555546","GCA_004434225.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,vanR=COMPLETE,vanXY-C=COMPLETE",
"Listeria monocytogenes","CFSAN061666","""CFSAN061666"",""SRS2054792""",,"PDT000193734.2","2017-03-18T00:21:30Z","USA:TX","environmental swab sponge","environmental/other","PDS000025521.2",4,,"SAMN06555559","GCA_004688725.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,vanC=COMPLETE,vanS=PARTIAL_END_OF_CONTIG,vanT=PARTIAL_END_OF_CONTIG,vanXY-C=COMPLETE",
"Listeria monocytogenes","CFSAN063716","""CFSAN063716"",""SRS2205786""",,"PDT000208968.2","2017-05-16T21:42:24Z","USA:TX","environmental swab sponge","environmental/other","PDS000025521.2",3,,"SAMN06921837","GCA_004697085.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN063712","""CFSAN063712"",""SRS2205796""",,"PDT000208974.2","2017-05-16T21:42:25Z","USA:TX","environmental swab sponge","environmental/other","PDS000025521.2",7,,"SAMN06921841","GCA_004697305.1","abc-f=HMM,fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030112","""CFSAN030112"",""SRS878286"",""TXACF1500599""",,"PDT000051934.2","2015-03-20T22:08:22Z","USA:TX","food","environmental/other","PDS000025233.7",0,3,"SAMN03400206","GCA_004465465.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030113","""CFSAN030113"",""SRS878289"",""TXACF1500600""",,"PDT000051935.2","2015-03-20T22:08:22Z","USA:TX","food","environmental/other","PDS000025233.7",0,10,"SAMN03400207","GCA_004410845.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030114","""CFSAN030114"",""SRS878287"",""TXACF1500601""",,"PDT000051936.2","2015-03-20T22:08:22Z","USA:TX","food","environmental/other","PDS000025233.7",1,10,"SAMN03400208","GCA_004465405.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030115","""CFSAN030115"",""SRS878288"",""TXACF1500603""",,"PDT000051937.2","2015-03-20T22:08:22Z","USA:TX","food","environmental/other","PDS000025233.7",0,0,"SAMN03400209","GCA_004465445.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030116","""CFSAN030116"",""SRS878291"",""TXACF1500604""",,"PDT000051938.2","2015-03-20T22:08:22Z","USA:TX","food","environmental/other","PDS000025233.7",0,1,"SAMN03400210","GCA_004468485.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030117","""CFSAN030117"",""SRS878290"",""TXACF1500612""",,"PDT000051939.2","2015-03-20T22:08:22Z","USA:TX","food","environmental/other","PDS000025233.7",0,2,"SAMN03400211","GCA_004468465.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030802","""CFSAN030802"",""FSNS15-231670-002"",""SRS907139""",,"PDT000060029.2","2015-04-13T18:10:57Z","USA:TX",,"environmental/other","PDS000025233.7",0,4,"SAMN03458298","GCA_008119085.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030795","""CFSAN030795"",""FSNS15-233563-001"",""SRS909391""",,"PDT000060114.2","2015-04-14T21:11:37Z","USA:TX",,"environmental/other","PDS000025233.7",0,1,"SAMN03458291","GCA_008118485.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030798","""CFSAN030798"",""FSNS15-233563-004"",""SRS909411""",,"PDT000060129.2","2015-04-14T21:11:38Z","USA:TX",,"environmental/other","PDS000025233.7",0,3,"SAMN03458294","GCA_008119065.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030800","""CFSAN030800"",""FSNS15-233563-006"",""SRS909438""",,"PDT000060159.2","2015-04-14T21:11:39Z","USA:TX",,"environmental/other","PDS000025233.7",2,15,"SAMN03458296","GCA_008119125.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030793","""CFSAN030793"",""FSNS15-233368-006"",""SRS909446""",,"PDT000060165.2","2015-04-14T21:11:40Z","USA:TX","environmental swab","environmental/other","PDS000025233.7",2,13,"SAMN03458289","GCA_008118505.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030799","""CFSAN030799"",""FSNS15-233563-005"",""SRS909479""",,"PDT000060204.2","2015-04-14T21:11:41Z","USA:TX",,"environmental/other","PDS000025233.7",0,3,"SAMN03458295","GCA_008118625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030797","""CFSAN030797"",""FSNS15-233563-003"",""SRS909512""",,"PDT000060226.3","2015-04-14T21:11:41Z","USA:TX",,"environmental/other","PDS000025233.7",2,5,"SAMN03458293","GCA_008118525.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030804","""CFSAN030804"",""FSNS15-231670-004"",""SRS909538""",,"PDT000060251.3","2015-04-14T21:11:42Z","USA:TX",,"environmental/other","PDS000025233.7",0,2,"SAMN03458300","GCA_008118645.1","fosX=COMPLETE,lin=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE",
"Listeria monocytogenes","CFSAN030794","""CFSAN030794"",""FSNS15-233368-015"",""SRS909584""",,"PDT000060280.2","2015-04-14T21:11:43Z","USA:TX","environmental swab","environmental/other","PDS000025233.7",2,6,"SAMN03458290","GCA_008118685.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030801","""CFSAN030801"",""FSNS15-231670-001"",""SRS909673""",,"PDT000060333.2","2015-04-14T23:10:57Z","USA:TX",,"environmental/other","PDS000025233.7",0,3,"SAMN03458297","GCA_008118565.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030805","""CFSAN030805"",""FSNS15-231670-005"",""SRS909751""",,"PDT000060392.2","2015-04-14T23:10:59Z","USA:TX",,"environmental/other","PDS000025233.7",0,2,"SAMN03458301","GCA_008119105.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN030803","""CFSAN030803"",""FSNS15-231670-003"",""SRS909790""",,"PDT000060418.2","2015-04-14T23:11:00Z","USA:TX",,"environmental/other","PDS000025233.7",1,2,"SAMN03458299","GCA_008118545.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1500604","""CFSAN032395"",""SRS926316"",""TX-ACF1500604""",,"PDT000062981.2","2015-04-30T19:13:21Z","USA:TX","frozen dessert","environmental/other","PDS000025233.7",1,2,"SAMN03487721",,"fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1500601","""CFSAN032397"",""SRS926315"",""TX-ACF1500601""",,"PDT000062982.2","2015-04-30T19:13:21Z","USA:TX","frozen dessert","environmental/other","PDS000025233.7",1,11,"SAMN03487723","GCA_004482625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1500600","""CFSAN032398"",""SRS926314"",""TX-ACF1500600""",,"PDT000062983.2","2015-04-30T19:13:21Z","USA:TX","frozen dessert","environmental/other","PDS000025233.7",0,10,"SAMN03487724",,"fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1500599","""CFSAN032399"",""SRS926313"",""TX-ACF1500599""",,"PDT000062984.2","2015-04-30T19:13:21Z","USA:TX","frozen dessert","environmental/other","PDS000025233.7",0,3,"SAMN03487725",,"fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1500603","""CFSAN032396"",""SRS926320"",""TX-ACF1500603""",,"PDT000062989.2","2015-04-30T19:13:21Z","USA:TX","frozen dessert","environmental/other","PDS000025233.7",0,0,"SAMN03487722",,"fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","TX-ACF1500612","""CFSAN032402"",""SRS926319"",""TX-ACF1500612""",,"PDT000062990.2","2015-04-30T19:13:21Z","USA:TX","frozen dessert","environmental/other","PDS000025233.7",0,2,"SAMN03487728",,"fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN032531","""CFSAN032531"",""SRS929838""",,"PDT000064738.2","2015-05-13T05:15:33Z","USA:TX","environmental swab","environmental/other","PDS000025233.7",10,10,"SAMN03573233","GCA_004414925.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN032532","""CFSAN032532"",""SRS929839""",,"PDT000064739.2","2015-05-13T05:15:33Z","USA:TX","environmental swab","environmental/other","PDS000025233.7",8,8,"SAMN03573234","GCA_004483225.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033568","""CFSAN033568"",""SRS954982""",,"PDT000066316.2","2015-06-05T21:14:10Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,7,"SAMN03703776","GCA_004490045.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033572","""CFSAN033572"",""SRS954981""",,"PDT000066317.2","2015-06-05T21:14:10Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,0,"SAMN03703780","GCA_004489645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033580","""CFSAN033580"",""SRS954987""",,"PDT000066318.2","2015-06-05T21:14:10Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,0,"SAMN03703788","GCA_004489725.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033571","""CFSAN033571"",""SRS954996""",,"PDT000066324.2","2015-06-05T21:14:11Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN03703779","GCA_004488165.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033574","""CFSAN033574"",""SRS955015""",,"PDT000066326.2","2015-06-05T21:14:11Z","USA:TX","ice cream","environmental/other","PDS000025233.7",1,9,"SAMN03703782","GCA_004397005.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033587","""CFSAN033587"",""SRS955472""",,"PDT000066332.2","2015-06-05T21:14:11Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN03703795","GCA_004488205.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033581","""CFSAN033581"",""SRS955478""",,"PDT000066335.2","2015-06-05T22:13:16Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,2,"SAMN03703789","GCA_004415605.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033570","""CFSAN033570"",""SRS955774""",,"PDT000066341.2","2015-06-05T22:13:16Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,4,"SAMN03703778","GCA_004488385.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033579","""CFSAN033579"",""SRS955775""",,"PDT000066342.2","2015-06-05T22:13:16Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN03703787","GCA_004488325.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033565","""CFSAN033565"",""SRS955781""",,"PDT000066344.2","2015-06-05T22:13:16Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,3,"SAMN03703773","GCA_004488365.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033578","""CFSAN033578"",""SRS955816""",,"PDT000066351.2","2015-06-05T22:13:16Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,4,"SAMN03703786","GCA_004388305.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033563","""CFSAN033563"",""SRS955818""",,"PDT000066353.2","2015-06-05T22:13:16Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,2,"SAMN03703771","GCA_004415585.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033586","""CFSAN033586"",""SRS955821""",,"PDT000066355.2","2015-06-05T22:13:17Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,3,"SAMN03703794","GCA_004397045.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033584","""CFSAN033584"",""SRS955834""",,"PDT000066360.2","2015-06-05T22:13:17Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,8,"SAMN03703792","GCA_004488405.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033567","""CFSAN033567"",""SRS955848""",,"PDT000066370.2","2015-06-05T22:13:17Z","USA:TX","ice cream","environmental/other","PDS000025233.7",2,3,"SAMN03703775","GCA_004415715.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033569","""CFSAN033569"",""SRS955847""",,"PDT000066371.2","2015-06-05T22:13:17Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,4,"SAMN03703777","GCA_004488525.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033562","""CFSAN033562"",""SRS955853""",,"PDT000066377.2","2015-06-05T23:12:39Z","USA:TX","ice cream","environmental/other","PDS000025233.7",1,4,"SAMN03703770","GCA_004488425.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033585","""CFSAN033585"",""SRS955860""",,"PDT000066378.2","2015-06-05T23:12:39Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,1,"SAMN03703793","GCA_004488575.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033583","""CFSAN033583"",""SRS955862""",,"PDT000066379.2","2015-06-05T23:12:39Z","USA:TX","ice cream","environmental/other","PDS000025233.7",2,5,"SAMN03703791","GCA_004488535.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033575","""CFSAN033575"",""SRS955867""",,"PDT000066382.2","2015-06-05T23:12:40Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,7,"SAMN03703783","GCA_004488505.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033582","""CFSAN033582"",""SRS955873""",,"PDT000066388.2","2015-06-05T23:12:40Z","USA:TX","ice cream","environmental/other","PDS000025233.7",1,9,"SAMN03703790","GCA_004488605.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033564","""CFSAN033564"",""SRS955880""",,"PDT000066391.2","2015-06-05T23:12:40Z","USA:TX","ice cream","environmental/other","PDS000025233.7",2,5,"SAMN03703772","GCA_004488625.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033566","""CFSAN033566"",""SRS955877""",,"PDT000066393.2","2015-06-05T23:12:40Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,3,"SAMN03703774","GCA_004488645.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033573","""CFSAN033573"",""SRS955929""",,"PDT000066394.2","2015-06-06T08:12:36Z","USA:TX","ice cream","environmental/other","PDS000025233.7",0,3,"SAMN03703781","GCA_004489765.1","fosX=COMPLETE,lin=COMPLETE",
"Listeria monocytogenes","CFSAN033576","""CFSAN033576"",""SRS955926""",,"PDT000066395.2","2015-06-06T08:12:37Z","USA:TX","ice cream","environmental/other","PDS000025233.7",1,9,"SAMN03703784","GCA_004489825.1","fosX=COMPLETE,fosX=PARTIAL_END_OF_CONTIG,lin=COMPLETE",
