#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"Campylobacter jejuni","FSIS21823093","""FSIS21823093"",""SRS4205314""",,"PDT000430285.1","2019-01-04T00:54:43Z","USA:CA","raw intact chicken","environmental/other","PDS000035883.14",4,2,"SAMN10690583","GCA_004845345.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS32106008","""FSIS32106008"",""SRS10909251""",,"PDT001168671.1","2021-11-04T12:29:28Z","USA:CA","raw intact chicken","environmental/other","PDS000035883.14",3,19,"SAMN22875894","GCA_020760195.1","aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12106326","""FSIS12106326"",""SRS10725579""",,"PDT001162309.1","2021-10-26T22:28:10Z","USA:CA","chicken carcass","environmental/other","PDS000065535.12",17,2,"SAMN22575715","GCA_020648015.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1609022","""FSIS1609022"",""SRS1839874""",,"PDT000167780.2","2016-12-06T18:34:03Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000022720.10",12,,"SAMN06111797","GCA_005175985.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11807484","""FSIS11807484"",""SRS2974360""",,"PDT000287790.2","2018-02-16T21:49:36Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000022720.10",8,,"SAMN08558052","GCA_005000145.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS32105238","""FSIS32105238"",""SRS9128530""",,"PDT001058670.1","2021-06-04T03:26:03Z","USA:CA","chicken carcass","environmental/other","PDS000022720.10",2,,"SAMN19549337","GCA_018753795.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12105921","""FSIS12105921"",""SRS10609125""",,"PDT001154167.1","2021-10-17T23:32:19Z","USA:CA","Animal-Chicken-Young Chicken (cecal)","environmental/other","PDS000022720.10",2,,"SAMN22356272","GCA_020516545.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22106700","""FSIS22106700"",""SRS11471628""",,"PDT001215178.1","2022-01-03T13:33:18Z","USA:CA","raw intact chicken","environmental/other","PDS000022720.10",1,,"SAMN24582916","GCA_021347205.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22206756","""FSIS22206756"",""SRS11700695""",,"PDT001225125.1","2022-01-18T16:51:28Z","USA:CA","raw intact chicken","environmental/other","PDS000022720.10",5,,"SAMN25064615","GCA_021505875.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22207806","""FSIS22207806"",""SRS12899655""",,"PDT001299549.1","2022-05-04T22:36:07Z","USA:CA","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000022720.10",1,,"SAMN28094290","GCA_023241215.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22209447","""FSIS22209447"",""SRS14727906""",,"PDT001394532.1","2022-08-20T02:39:23Z","USA:CA","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000022720.10",1,,"SAMN30417063","GCA_024911415.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12214621","""FSIS12214621"",""SRS14971767""",,"PDT001408495.1","2022-09-03T00:46:59Z","USA:CA","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000022720.10",5,,"SAMN30653653","GCA_024927465.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-594=COMPLETE,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1504317","""FSIS1504317"",""SRS1162978""",,"PDT000115110.4","2016-03-16T20:13:11Z","USA:CA","raw intact chicken","environmental/other","PDS000022532.10",5,13,"SAMN04267316","GCA_004934175.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N19C505","""CVM N19C505"",""SRS6552253""",,"PDT000728854.2","2020-04-28T18:17:59Z","USA:CA","Chicken Breasts","environmental/other","PDS000044384.8",0,,"SAMN14754896","GCA_014597475.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1700329","""FSIS1700329"",""SRS2119620""",,"PDT000201747.2","2017-04-14T03:39:56Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000021419.5",18,,"SAMN06704291","GCA_005267155.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11809023","""FSIS11809023"",""SRS3172265""",,"PDT000306467.2","2018-04-16T19:05:12Z","USA:CA","animal-cattle-dairy cow","environmental/other","PDS000021419.5",6,,"SAMN08930651","GCA_005036555.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11815660","""FSIS11815660"",""SRS4058876""",,"PDT000409154.1","2018-11-20T01:28:19Z","USA:CA","animal-cattle-steer","environmental/other","PDS000021419.5",32,,"SAMN10441534","GCA_004276415.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS1608342","""FSIS1608342"",""SRS1797960""",,"PDT000159063.2","2016-11-15T13:14:59Z","USA:CA","chicken carcass","environmental/other","PDS000021158.6",3,,"SAMN06015820","GCA_005112945.1","aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N16C172","""CVM N16C172"",""SRS2547622""",,"PDT000245027.2","2017-09-28T02:45:34Z","USA:CA","Chicken Wings","environmental/other","PDS000021158.6",3,,"SAMN07633487","GCA_005026045.1","aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N17C009","""CVM N17C009"",""SRS3530514""",,"PDT000345522.1","2018-07-12T09:59:24Z","USA:CA","Chicken Wings","environmental/other","PDS000021158.6",9,,"SAMN09604895","GCA_005329925.1","aph(3')-IIIa=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11917306","""FSIS11917306"",""SRS4392539""",,"PDT000468628.1","2019-02-22T19:57:51Z","USA:CA","chicken carcass","environmental/other","PDS000043312.6",7,4,"SAMN10988607","GCA_004868905.1","blaOXA=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","21CA05CB07-C1","""21CA05CB07-C1"",""SRS12572603""",,"PDT001283465.1","2022-04-11T19:40:30Z","USA:CA","Chicken Thighs","environmental/other","PDS000043312.6",7,7,"SAMN27520493","GCA_022921595.1","blaOXA=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F12M00554-a2","""CDPHFDLB-F12M00554-a2"",""CFSAN045409"",""SRS1327836""",,"PDT000160657.1","2016-11-14T20:10:41Z","USA:CA","water","environmental/other","PDS000009068.7",2,27,"SAMN04442363","GCA_001878035.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CDPHFDLB-F12M00554-a3","""CDPHFDLB-F12M00554-a3"",""CFSAN045410"",""SRS1327845""",,"PDT000160658.1","2016-11-14T20:11:02Z","USA:CA","water","environmental/other","PDS000009068.7",2,27,"SAMN04442364","GCA_001878065.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11918265","""FSIS11918265"",""SRS4483905""",,"PDT000477188.1","2019-03-13T17:55:58Z","USA:CA","chicken carcass","environmental/other","PDS000009068.7",17,8,"SAMN11116117","GCA_004900555.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11926720","""FSIS11926720"",""SRS5784552""",,"PDT000642237.1","2019-12-10T23:27:32Z","USA:CA","raw intact chicken","environmental/other","PDS000021470.4",8,14,"SAMN13514377","GCA_010278185.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12029278","""FSIS12029278"",""SRS6336724""",,"PDT000710478.1","2020-03-19T13:52:22Z","USA:CA","raw intact chicken","environmental/other","PDS000040093.3",2,7,"SAMN14398692","GCA_011722415.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS22131014","""FSIS22131014"",""SRS8679210""",,"PDT001003754.1","2021-04-11T17:25:02Z","USA:CA","raw intact chicken","environmental/other","PDS000040093.3",2,9,"SAMN18709487","GCA_017900015.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,blaOXA=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS12214406","""FSIS12214406"",""SRS14796987""",,"PDT001399040.1","2022-08-26T22:39:40Z","USA:CA","raw intact chicken","environmental/other","PDS000116536.2",3,1,"SAMN30524771","GCA_024843025.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","22CA04CB02-Cb","""22CA04CB02-Cb"",""SRS15018281""",,"PDT001411908.1","2022-09-08T05:43:14Z","USA:CA","Chicken Wings","environmental/other","PDS000116536.2",0,2,"SAMN30706408","GCA_025097825.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","22CA04CB02-Ca","""22CA04CB02-Ca"",""SRS15018280""",,"PDT001411909.1","2022-09-08T05:43:15Z","USA:CA","Chicken Wings","environmental/other","PDS000116536.2",0,2,"SAMN30706407","GCA_025098585.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12211349","""FSIS12211349"",""SRS12945372""",,"PDT001302434.1","2022-05-08T21:36:19Z","USA:CA","Animal-Swine-Market Swine (cecal)","environmental/other","PDS000115085.2",9,,"SAMN28156640","GCA_023280065.1","blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12032706","""FSIS12032706"",""SRS7258149""",,"PDT000820691.1","2020-08-25T19:16:30Z","USA:CA","Animal-Goat","environmental/other","PDS000070260.1",1,,"SAMN15901777","GCA_014301505.1",,
"Campylobacter jejuni","FSIS12140127","""FSIS12140127"",""SRS9188981""",,"PDT001067577.1","2021-06-12T00:27:36Z","USA:CA","raw intact chicken","environmental/other","PDS000091360.2",18,,"SAMN19677253","GCA_018870625.1","blaOXA-594=COMPLETE",
"Campylobacter jejuni","FSIS22106048","""FSIS22106048"",""SRS10750069""",,"PDT001163624.1","2021-10-28T00:29:50Z","USA:CA","chicken carcass","environmental/other","PDS000115965.1",4,,"SAMN22612459","GCA_020659425.1","blaOXA=COMPLETE,blaOXA=PARTIAL_END_OF_CONTIG,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22209234","""FSIS22209234"",""SRS14716452""",,"PDT001393979.1","2022-08-19T20:45:56Z","USA:CA","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000115965.1",4,,"SAMN30398068","GCA_024935405.1","blaOXA=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12213894","""FSIS12213894"",""SRS14727873""",,"PDT001394527.1","2022-08-20T02:39:21Z","USA:CA","raw intact chicken","environmental/other","PDS000115965.1",8,,"SAMN30416855","GCA_024911515.1","blaOXA=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12106688","""FSIS12106688"",""SRS10948361""",,"PDT001170176.1","2021-11-05T22:33:27Z","USA:CA","raw intact chicken","environmental/other","PDS000115967.2",10,,"SAMN22933469","GCA_020780875.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11807054","""FSIS11807054"",""SRS2902874""",,"PDT000283459.2","2018-01-31T19:45:06Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000020867.1",0,,"SAMN08447614","GCA_005183945.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS11807059","""FSIS11807059"",""SRS2932413""",,"PDT000285970.2","2018-02-09T02:49:19Z","USA:CA","animal-cattle-steer","environmental/other","PDS000020867.1",0,,"SAMN08500531","GCA_005050845.1","blaOXA-193=COMPLETE,gyrA_T86I=POINT",
"Campylobacter jejuni","FSIS1608474","""FSIS1608474"",""SRS1814241""",,"PDT000162731.2","2016-11-22T21:18:39Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000020832.1",1,,"SAMN06048883","GCA_005114005.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11807659","""FSIS11807659"",""SRS2992352""",,"PDT000288668.2","2018-02-23T00:53:36Z","USA:CA","animal-cattle-steer","environmental/other","PDS000020832.1",1,,"SAMN08581786","GCA_005000485.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11807820","""FSIS11807820"",""SRS3008618""",,"PDT000290422.2","2018-03-01T02:50:43Z","USA:CA","animal-cattle-steer","environmental/other","PDS000020821.1",0,,"SAMN08624115","GCA_005001145.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS21821427","""FSIS21821427"",""SRS3235907""",,"PDT000310470.2","2018-04-30T21:47:29Z","USA:CA","comminuted chicken","environmental/other","PDS000037246.1",6,,"SAMN09002973","GCA_005199075.1","aph(3')-VIIa=COMPLETE,blaOXA-594=COMPLETE",
"Campylobacter jejuni","FSIS11918271","""FSIS11918271"",""SRS4483872""",,"PDT000477155.1","2019-03-13T17:55:53Z","USA:CA","chicken carcass","environmental/other","PDS000046892.1",1,,"SAMN11115978","GCA_004896615.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS11922013","""FSIS11922013"",""SRS5029643""",,"PDT000533191.1","2019-06-28T01:30:17Z","USA:CA","chicken carcass","environmental/other","PDS000046892.1",1,,"SAMN12142807","GCA_006543985.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS1505038","""FSIS1505038"",""SRS1273244""",,"PDT000104969.2","2016-02-03T06:25:31Z","USA:CA","animal-cattle-heifer","environmental/other","PDS000050922.1",18,,"SAMN04453084","GCA_005138845.1","ant(6)-Ia=PARTIAL,ant(6)-Ia=PARTIAL_END_OF_CONTIG,aph(3')-IIIa=COMPLETE,blaOXA-193=COMPLETE,gyrA_T86I=POINT,sat4=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21926412","""FSIS21926412"",""SRS5878406""",,"PDT000649465.1","2019-12-23T15:27:22Z","USA:CA","raw intact chicken","environmental/other","PDS000054697.1",5,,"SAMN13671908","GCA_010216595.1","aadE-Cc=COMPLETE,blaOXA-193=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22130240","""FSIS22130240"",""SRS8083535""",,"PDT000938937.1","2021-01-21T00:27:53Z","USA:CA","chicken carcass","environmental/other","PDS000079350.1",,12,"SAMN17391670","GCA_017250705.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22029000","""FSIS22029000"",""SRS7229074""",,"PDT000816966.1","2020-08-20T18:18:16Z","USA:CA","raw intact chicken","environmental/other","PDS000079656.1",32,,"SAMN15860580","GCA_014364555.1","aph(3')-VIIa=COMPLETE,blaOXA-489=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22027217","""FSIS22027217"",""SRS6237983""",,"PDT000693840.1","2020-03-02T17:11:29Z","USA:CA","raw intact chicken","environmental/other","PDS000094260.1",,28,"SAMN14257966","GCA_011071425.1","50S_L22_A103V=POINT,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22130220","""FSIS22130220"",""SRS8083520""",,"PDT000938922.1","2021-01-21T00:27:48Z","USA:CA","chicken carcass","environmental/other","PDS000093889.1",5,,"SAMN17391650","GCA_017251075.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS22132321","""FSIS22132321"",""SRS9662439""",,"PDT001101655.1","2021-08-07T13:28:06Z","USA:CA","chicken carcass","environmental/other","PDS000093889.1",5,,"SAMN20593221","GCA_019562935.1","blaOXA-193=COMPLETE",
"Campylobacter jejuni","FSIS32206561","""FSIS32206561"",""SRS12433694""",,"PDT001277259.1","2022-03-31T18:57:34Z","USA:CA","raw intact chicken","environmental/other","PDS000107301.1",3,,"SAMN27104371","GCA_022931745.1",,
"Campylobacter jejuni","FSIS11813840","""FSIS11813840"",""SRS3773968""",,"PDT000376786.1","2018-09-14T15:12:24Z","USA:CA","Animal-Turkey-Young Turkey","environmental/other","PDS000114430.4",4,2,"SAMN10058312","GCA_005380405.1","blaOXA-449=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","CVM N18C246","""CVM N18C246"",""SRS4433477""",,"PDT000473114.2","2019-03-04T15:40:01Z","USA:CA","chicken breast","environmental/other","PDS000114430.4",6,5,"SAMN11047778","GCA_005118125.1","blaOXA-449=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11812118","""FSIS11812118"",""SRS3604663""",,"PDT000355034.1","2018-07-28T18:43:29Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",0,21,"SAMN09730199","GCA_005346565.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11813603","""FSIS11813603"",""SRS3766221""",,"PDT000374986.1","2018-09-12T03:11:21Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",1,14,"SAMN10034746","GCA_005376605.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11917742","""FSIS11917742"",""SRS4464925""",,"PDT000475500.1","2019-03-08T21:57:02Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",1,24,"SAMN11079816","GCA_004889995.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21923793","""FSIS21923793"",""SRS4540350""",,"PDT000482740.1","2019-03-26T21:55:48Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",1,13,"SAMN11260965","GCA_004913255.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21926408","""FSIS21926408"",""SRS5878481""",,"PDT000649534.1","2019-12-23T15:27:39Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",0,21,"SAMN13671904","GCA_010306045.1","50S_L22_A103V=POINT,aph(3')-IIIa=COMPLETE,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22027418","""FSIS22027418"",""SRS6339761""",,"PDT000710615.1","2020-03-20T02:44:54Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",13,20,"SAMN14405034","GCA_011749785.1","50S_L22_A103V=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22130673","""FSIS22130673"",""SRS8388221""",,"PDT000979258.1","2021-03-05T23:23:25Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",14,9,"SAMN18171994","GCA_017323865.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12138932","""FSIS12138932"",""SRS8722001""",,"PDT001007589.1","2021-04-17T02:25:28Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",10,12,"SAMN18779563","GCA_018077585.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS32206374","""FSIS32206374"",""SRS11579883""",,"PDT001219410.1","2022-01-10T20:32:29Z","USA:CA","raw intact chicken","environmental/other","PDS000026240.57",0,8,"SAMN24808037","GCA_021423435.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22132523","""FSIS22132523"",""SRS10003394""",,"PDT001122287.1","2021-09-02T16:32:33Z","USA:CA","raw intact chicken","environmental/other","PDS000020903.84",4,7,"SAMN21205880","GCA_019859065.1","50S_L22_A103V=POINT,blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11921482","""FSIS11921482"",""SRS4960362""",,"PDT000521872.1","2019-06-12T23:51:39Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000026244.78",1,1,"SAMN12040845","GCA_006360275.1","50S_L22_A103V=POINT,blaOXA-595=COMPLETE,gyrA_T86I=POINT,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11815398","""FSIS11815398"",""SRS4029129""",,"PDT000404797.1","2018-11-07T22:45:00Z","USA:CA","raw intact chicken","environmental/other","PDS000021099.69",0,32,"SAMN10392862","GCA_004887245.1","blaOXA-184=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12027923","""FSIS12027923"",""SRS6078422""",,"PDT000672434.1","2020-01-30T01:13:12Z","USA:CA","raw intact chicken","environmental/other","PDS000021947.55",6,3,"SAMN13941903","GCA_010312125.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22027567","""FSIS22027567"",""SRS6402628""",,"PDT000717479.1","2020-04-02T05:17:32Z","USA:CA","raw intact chicken","environmental/other","PDS000023733.84",2,15,"SAMN14486141","GCA_011999825.1","blaOXA-577=COMPLETE",
"Campylobacter jejuni","FSIS12138618","""FSIS12138618"",""SRS8562998""",,"PDT000990026.1","2021-03-24T01:20:32Z","USA:CA","raw intact chicken","environmental/other","PDS000023733.84",0,6,"SAMN18448339","GCA_017575285.1","blaOXA-577=COMPLETE",
"Campylobacter jejuni","FSIS12030433","""FSIS12030433"",""SRS6660246""",,"PDT000735187.1","2020-05-14T18:21:16Z","USA:CA","raw intact chicken","environmental/other","PDS000021972.55",1,4,"SAMN14923074","GCA_013091015.1","blaOXA=COMPLETE",
"Campylobacter jejuni","FSIS11810338","""FSIS11810338"",""SRS3430135""",,"PDT000332018.1","2018-06-19T01:03:08Z","USA:CA","chicken carcass","environmental/other","PDS000038929.61",1,2,"SAMN09444137","GCA_005309845.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS21923796","""FSIS21923796"",""SRS4540351""",,"PDT000482747.1","2019-03-26T22:55:27Z","USA:CA","raw intact chicken","environmental/other","PDS000038929.61",0,3,"SAMN11260968","GCA_004913395.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11919758","""FSIS11919758"",""SRS4644093""",,"PDT000491340.1","2019-04-17T17:55:02Z","USA:CA","animal-chicken-young chicken","environmental/other","PDS000038929.61",0,3,"SAMN11456394","GCA_005215865.1","tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS11922443","""FSIS11922443"",""SRS5067124""",,"PDT000539267.1","2019-07-05T22:31:37Z","USA:CA","chicken carcass","environmental/other","PDS000038929.61",1,1,"SAMN12221277","GCA_007456175.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22029779","""FSIS22029779"",""SRS7853400""",,"PDT000906437.1","2020-12-09T02:18:35Z","USA:CA","chicken carcass","environmental/other","PDS000038929.61",1,4,"SAMN17035333","GCA_015866825.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22132387","""FSIS22132387"",""SRS9768343""",,"PDT001108780.1","2021-08-13T13:36:50Z","USA:CA","chicken carcass","environmental/other","PDS000038929.61",3,7,"SAMN20752089","GCA_019594685.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22132881","""FSIS22132881"",""SRS10272638""",,"PDT001136010.1","2021-09-23T02:03:48Z","USA:CA","chicken carcass","environmental/other","PDS000038929.61",1,2,"SAMN21554872","GCA_020094735.1","aph(3')-IIIa=COMPLETE,tet(O)=PARTIAL",
"Campylobacter jejuni","FSIS12106653","""FSIS12106653"",""SRS10948620""",,"PDT001170199.1","2021-11-05T22:33:34Z","USA:CA","raw intact chicken","environmental/other","PDS000038929.61",3,7,"SAMN22933729","GCA_020780795.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","21CA06CB04-C","""21CA06CB04-C"",""SRS12547108""",,"PDT001280892.1","2022-04-09T15:34:41Z","USA:CA","Chicken Thighs","environmental/other","PDS000038929.61",1,2,"SAMN27480476",,"aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","21CA01CB05-C1","""21CA01CB05-C1"",""SRS12572599""",,"PDT001283468.1","2022-04-11T19:40:31Z","USA:CA","Chicken Thighs","environmental/other","PDS000038929.61",1,4,"SAMN27520490","GCA_022921515.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS22208276","""FSIS22208276"",""SRS13242333""",,"PDT001318479.1","2022-06-01T04:37:12Z","USA:CA","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000038929.61",2,4,"SAMN28789747","GCA_023614555.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS32206704","""FSIS32206704"",""SRS13283458""",,"PDT001322327.1","2022-06-07T17:43:49Z","USA:CA","chicken - young chicken carcass rinse (post-chill)","environmental/other","PDS000038929.61",12,14,"SAMN28853305","GCA_023661965.1","blaOXA=PARTIAL_END_OF_CONTIG",
"Campylobacter jejuni","FSIS12212068","""FSIS12212068"",""SRS13304986""",,"PDT001323174.1","2022-06-07T20:48:30Z","USA:CA","raw intact chicken","environmental/other","PDS000038929.61",1,0,"SAMN28885232","GCA_023678285.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
"Campylobacter jejuni","FSIS12212987","""FSIS12212987"",""SRS13812185""",,"PDT001358000.1","2022-07-13T09:42:59Z","USA:CA","raw intact chicken","environmental/other","PDS000038929.61",3,4,"SAMN29657296","GCA_024232195.1",,
"Campylobacter jejuni","FSIS22209225","""FSIS22209225"",""SRS14716451""",,"PDT001393978.1","2022-08-19T20:45:54Z","USA:CA","comminuted chicken","environmental/other","PDS000038929.61",3,5,"SAMN30398047","GCA_024935365.1","aph(3')-IIIa=COMPLETE,tet(O)=COMPLETE",
