#Organism group,Strain,Isolate identifiers,Serovar,Isolate,Create date,Location,Isolation source,Isolation type,SNP cluster,Min-same,Min-diff,BioSample,Assembly,AMR genotypes,Computed types
"E.coli and Shigella","20TX01GT07-EC","""20TX01GT07-EC"",""SRS8289177""",,"PDT000968812.1","2021-02-20T00:28:31Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18007133","GCA_016972895.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12035608","""FSIS12035608"",""SRS8315231""",,"PDT000971900.1","2021-02-24T22:28:51Z","USA:TX","Product-Raw-Intact-Siluriformes","environmental/other",,,,"SAMN17730230","GCA_016946755.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,qnrS2=COMPLETE",
"E.coli and Shigella","FSIS12035767","""FSIS12035767"",""SRS8315239""",,"PDT000971908.1","2021-02-24T22:28:54Z","USA:TX","Animal-Cattle-Beef Cow (cecal)","environmental/other",,,,"SAMN17730238","GCA_016946715.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12034936","""FSIS12034936"",""SRS8380965""",,"PDT000978203.1","2021-03-04T19:26:51Z","USA:TX","Animal-Cattle-Steer (cecal)","environmental/other",,,,"SAMN18140677","GCA_017782965.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12138104","""FSIS12138104"",""SRS8381139""",,"PDT000978407.1","2021-03-04T20:25:36Z","USA:TX","Animal-Cattle-Heifer (cecal)","environmental/other",,,,"SAMN18140779","GCA_017780905.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX08PC03-EC","""20TX08PC03-EC"",""SRS8388613""",,"PDT000979434.1","2021-03-06T05:24:22Z","USA:TX","ground pork","environmental/other",,,,"SAMN18172200","GCA_017779065.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX08GT08-EC","""20TX08GT08-EC"",""SRS8388611""",,"PDT000979436.1","2021-03-06T05:24:22Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18172198","GCA_017320565.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX08GT02-EC","""20TX08GT02-EC"",""SRS8388609""",,"PDT000979438.1","2021-03-06T05:24:23Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18172196","GCA_017779045.1","aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,catA1=COMPLETE,mdtM=COMPLETE,sul3=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX08CB09-EC","""20TX08CB09-EC"",""SRS8388607""",,"PDT000979440.1","2021-03-06T05:24:23Z","USA:TX","chicken breasts","environmental/other",,,,"SAMN18172194","GCA_017778985.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX08CB07-EC","""20TX08CB07-EC"",""SRS8388606""",,"PDT000979441.1","2021-03-06T05:24:24Z","USA:TX","chicken breasts","environmental/other",,,,"SAMN18172193","GCA_017778945.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX09CB03-EC","""20TX09CB03-EC"",""SRS8388605""",,"PDT000979442.1","2021-03-06T05:24:24Z","USA:TX","chicken wings","environmental/other",,,,"SAMN18172203","GCA_017778925.1","acrF=COMPLETE,blaEC=COMPLETE,emrD=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX09CB01-EC","""20TX09CB01-EC"",""SRS8388604""",,"PDT000979443.1","2021-03-06T05:24:24Z","USA:TX","chicken thighs","environmental/other",,,,"SAMN18172202","GCA_017778905.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE",
"E.coli and Shigella","20TX08PC05-EC","""20TX08PC05-EC"",""SRS8388603""",,"PDT000979444.1","2021-03-06T05:24:24Z","USA:TX","bone-in pork chop","environmental/other",,,,"SAMN18172201","GCA_017778885.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaEC=COMPLETE,blaTEM-1=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX08CB05-EC","""20TX08CB05-EC"",""SRS8388602""",,"PDT000979445.1","2021-03-06T05:24:25Z","USA:TX","chicken breasts","environmental/other",,,,"SAMN18172192","GCA_018020255.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE",
"E.coli and Shigella","20TX08CB03-EC","""20TX08CB03-EC"",""SRS8388601""",,"PDT000979446.1","2021-03-06T05:24:25Z","USA:TX","chicken wings","environmental/other",,,,"SAMN18172191","GCA_017778865.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX10CB09-EC","""20TX10CB09-EC"",""SRS8432210""",,"PDT000984142.1","2021-03-12T21:29:55Z","USA:TX","chicken breasts","environmental/other",,,,"SAMN18246049","GCA_017741305.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul1=COMPLETE",
"E.coli and Shigella","20TX10CB05-EC","""20TX10CB05-EC"",""SRS8432209""",,"PDT000984143.1","2021-03-12T21:29:55Z","USA:TX","chicken wings","environmental/other",,,,"SAMN18246048","GCA_017741255.1","acrF=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","20TX10CB03-EC","""20TX10CB03-EC"",""SRS8432208""",,"PDT000984144.1","2021-03-12T21:29:56Z","USA:TX","chicken breasts","environmental/other",,,,"SAMN18246047","GCA_017741235.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","20TX10CB01-EC","""20TX10CB01-EC"",""SRS8432207""",,"PDT000984145.1","2021-03-12T21:29:56Z","USA:TX","chicken wings","environmental/other",,,,"SAMN18246046","GCA_017741215.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=PARTIAL",
"E.coli and Shigella","20TX09PC05-EC","""20TX09PC05-EC"",""SRS8432206""",,"PDT000984146.1","2021-03-12T21:29:56Z","USA:TX","ground pork","environmental/other",,,,"SAMN18246045","GCA_017741195.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX09GB08-EC","""20TX09GB08-EC"",""SRS8432205""",,"PDT000984148.1","2021-03-12T21:29:57Z","USA:TX","ground beef","environmental/other",,,,"SAMN18246043","GCA_017741155.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX09GB04-EC","""20TX09GB04-EC"",""SRS8432203""",,"PDT000984149.1","2021-03-12T21:29:57Z","USA:TX","ground beef","environmental/other",,,,"SAMN18246042","GCA_017741135.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX10GT02-EC","""20TX10GT02-EC"",""SRS8432196""",,"PDT000984156.1","2021-03-12T21:29:59Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18246050","GCA_017741015.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA5=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE",
"E.coli and Shigella","20TX09GB02-EC","""20TX09GB02-EC"",""SRS8432195""",,"PDT000984157.1","2021-03-12T21:29:59Z","USA:TX","ground beef","environmental/other",,,,"SAMN18246041","GCA_017740995.1","acrF=PARTIAL,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","EcPNK004","""EcPNK004""",,"PDT000985112.1","2021-03-14T12:53:31Z","USA: Dallas, Texas","urine","clinical",,,,"SAMN18131652","GCA_017352035.1","aadA5=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA17=COMPLETE,glpT_E448K=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,mph(A)=COMPLETE,parC_S57T=POINT,parC_S80I=POINT,parE_L416F=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","FSIS12138345","""FSIS12138345"",""SRS8495502""",,"PDT000987201.1","2021-03-19T19:26:23Z","USA:TX","Animal-Chicken-Young Chicken (cecal)","environmental/other",,,,"SAMN18378761","GCA_017527845.1","aadA1=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,cyaA_S352T=POINT,dfrA1=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS12138344","""FSIS12138344"",""SRS8495504""",,"PDT000987203.1","2021-03-19T19:26:24Z","USA:TX","Animal-Chicken-Young Chicken (cecal)","environmental/other",,,,"SAMN18378762","GCA_017527765.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,sul1=COMPLETE,sul2=COMPLETE",
"E.coli and Shigella","FSIS12036456","""FSIS12036456"",""SRS8536073""",,"PDT000989379.1","2021-03-23T02:28:03Z","USA:TX","Animal-Cattle-Heifer (cecal)","environmental/other",,,,"SAMN18435503","GCA_017724175.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX07GT02-EC","""20TX07GT02-EC"",""SRS8557901""",,"PDT000990117.1","2021-03-24T06:21:38Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18445307","GCA_017723835.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX07CB03-EC","""20TX07CB03-EC"",""SRS8557900""",,"PDT000990118.1","2021-03-24T06:21:38Z","USA:TX","chicken breasts","environmental/other",,,,"SAMN18445306","GCA_017723795.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE,tet(C)=COMPLETE",
"E.coli and Shigella","20TX03PC03-EC","""20TX03PC03-EC"",""SRS8557899""",,"PDT000990119.1","2021-03-24T06:21:38Z","USA:TX","ground pork","environmental/other",,,,"SAMN18445305","GCA_017723775.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","20TX03GT04-EC","""20TX03GT04-EC"",""SRS8557898""",,"PDT000990120.1","2021-03-24T06:21:38Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18445304","GCA_017579805.1","acrF=COMPLETE,blaEC=COMPLETE,parE_D475E=POINT",
"E.coli and Shigella","20TX03GT02-EC","""20TX03GT02-EC"",""SRS8557896""",,"PDT000990121.1","2021-03-24T06:21:39Z","USA:TX","ground turkey","environmental/other",,,,"SAMN18445303","GCA_017723755.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaHER-3=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","20TX07PC03-EC","""20TX07PC03-EC"",""SRS8557903""",,"PDT000990129.1","2021-03-24T07:22:38Z","USA:TX","ground pork","environmental/other",,,,"SAMN18445309","GCA_017723735.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","PNUSAE069127","""PNUSAE069127"",""SRS8575436"",""TAMU115003W2P1""",,"PDT000990943.1","2021-03-25T19:22:34Z","USA:TX","feces bovine","environmental/other",,,,"SAMN18490886","GCA_017686815.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS12138681","""FSIS12138681"",""SRS8588776""",,"PDT000991362.1","2021-03-26T21:19:41Z","USA:TX","Animal-Chicken-Young Chicken (cecal)","environmental/other",,,,"SAMN18510974","GCA_017685335.1","acrF=PARTIAL,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,parE_I355T=POINT",
"E.coli and Shigella","PNUSAE069338","""PNUSAE069338"",""SRS8596468"",""TAMU117002W2P1""",,"PDT000992965.1","2021-03-29T15:22:19Z","USA:TX","feces bovine","environmental/other",,,,"SAMN18525302","GCA_017683945.1","aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE,tet(C)=COMPLETE",
"E.coli and Shigella","FSIS22130902","""FSIS22130902"",""SRS8598624""",,"PDT000993072.1","2021-03-29T18:20:27Z","USA:TX","product-raw-intact-beef","environmental/other",,,,"SAMN18527623","GCA_017683605.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11925586","""FSIS11925586"",""SRS5569966""",,"PDT000617810.1","2019-10-25T07:30:18Z","USA:TX","animal-cattle-heifer","environmental/other",,,,"SAMN13111018","GCA_015326825.1","aadA2=COMPLETE,acrF=COMPLETE,blaCARB-2=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,dfrA1=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,mph(A)=COMPLETE,qnrA1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","0.2966","""0.2966"",""PSU-1882"",""SRS5614507""",,"PDT000624695.1","2019-11-07T22:31:19Z","USA:TX","pig","environmental/other",,,,"SAMN13221196","GCA_012617705.1","aadA1=COMPLETE,acrF=COMPLETE,aph(3')-Ia=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,lnu(G)=COMPLETE,mdtM=COMPLETE,mef(B)=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11926115","""FSIS11926115"",""SRS5640094""",,"PDT000627427.1","2019-11-14T22:30:35Z","USA:TX","animal-cattle-heifer","environmental/other",,,,"SAMN13264488","GCA_012615145.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11926116","""FSIS11926116"",""SRS5640095""",,"PDT000627428.1","2019-11-14T22:30:36Z","USA:TX","animal-chicken-young chicken","environmental/other",,,,"SAMN13264489","GCA_012615485.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","FSIS11926118","""FSIS11926118"",""SRS5640097""",,"PDT000627430.1","2019-11-14T22:30:36Z","USA:TX","animal-cattle-beef cow","environmental/other",,,,"SAMN13264491","GCA_012615965.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11926119","""FSIS11926119"",""SRS5640098""",,"PDT000627431.1","2019-11-14T22:30:37Z","USA:TX","animal-cattle-steer","environmental/other",,,,"SAMN13264492","GCA_012615335.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","FSIS11926327","""FSIS11926327"",""SRS5698759""",,"PDT000631999.1","2019-11-22T23:31:45Z","USA:TX","animal-swine-sow","environmental/other",,,,"SAMN13340319","GCA_012613565.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11926319","""FSIS11926319"",""SRS5698762""",,"PDT000632002.1","2019-11-22T23:31:46Z","USA:TX","animal-cattle-heifer","environmental/other",,,,"SAMN13340311","GCA_012613525.1","abc-f=HMM,acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","EC2","""EC2"",""SRS5279914""",,"PDT000637954.1","2019-11-29T13:59:12Z","USA:Houston","urine","clinical",,,,"SAMN12307470","GCA_009720465.1","aac(6')-Ib-cr5=COMPLETE,aadA2=COMPLETE,acrF=COMPLETE,blaCMY-4=COMPLETE,blaCTX-M-15=COMPLETE,blaEC=COMPLETE,blaNDM-5=COMPLETE,blaOXA-181=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,ble=COMPLETE,catB3=PARTIAL,dfrA12=COMPLETE,dfrA5=COMPLETE,ftsI_N337NYRIN=POINT,gyrA_D87N=POINT,gyrA_S83L=POINT,mdtM=COMPLETE,parC_S80I=POINT,parE_S458A=POINT,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CVM N19EC0618","""CVM N19EC0618"",""SRS5756034""",,"PDT000639527.1","2019-12-05T03:29:57Z","USA:TX","Pork Chop","environmental/other",,,,"SAMN12990688","GCA_012006665.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CVM N19EC0617","""CVM N19EC0617"",""SRS5756033""",,"PDT000639528.1","2019-12-05T03:29:58Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12990687","GCA_012608655.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0616","""CVM N19EC0616"",""SRS5756032""",,"PDT000639529.3","2020-10-01T15:26:44Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12990686","GCA_015195195.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0615","""CVM N19EC0615"",""SRS5756031""",,"PDT000639530.1","2019-12-05T03:29:58Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12990685","GCA_012006355.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0614","""CVM N19EC0614"",""SRS5756030""",,"PDT000639531.1","2019-12-05T03:29:58Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12990684","GCA_012608295.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0609","""CVM N19EC0609"",""SRS5756025""",,"PDT000639536.1","2019-12-05T03:30:00Z","USA:TX","Chicken Whole - cut in lab","environmental/other",,,,"SAMN12990680","GCA_012608775.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11926603","""FSIS11926603"",""SRS5786695""",,"PDT000642576.1","2019-12-11T11:26:53Z","USA:TX","animal-cattle-steer","environmental/other",,,,"SAMN13515816","GCA_012606755.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaTEM-1=COMPLETE,dfrA5=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11926813","""FSIS11926813"",""SRS5786736""",,"PDT000642586.1","2019-12-11T11:26:55Z","USA:TX","animal-cattle-dairy cow","environmental/other",,,,"SAMN13515879","GCA_012606535.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,aph(6)-Id=PARTIAL_END_OF_CONTIG,blaCMY-2=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,mdtM=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11926820","""FSIS11926820"",""SRS5786749""",,"PDT000642590.1","2019-12-11T11:26:56Z","USA:TX","animal-cattle-dairy cow","environmental/other",,,,"SAMN13515886","GCA_012606595.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","FSIS11926816","""FSIS11926816"",""SRS5786770""",,"PDT000642597.1","2019-12-11T11:26:58Z","USA:TX","animal-chicken-young chicken","environmental/other",,,,"SAMN13515882","GCA_012606495.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","FSIS11926825","""FSIS11926825"",""SRS5786771""",,"PDT000642598.1","2019-12-11T11:26:58Z","USA:TX","animal-chicken-young chicken","environmental/other",,,,"SAMN13515891","GCA_012606545.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0358","""CVM N19EC0358"",""SRS5823529""",,"PDT000644880.1","2019-12-15T00:08:30Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943683","GCA_012603915.1","acrF=COMPLETE,blaEC=COMPLETE,gyrA_S83L=POINT,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0357","""CVM N19EC0357"",""SRS5823527""",,"PDT000644881.1","2019-12-15T00:08:30Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943682","GCA_012602955.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0356","""CVM N19EC0356"",""SRS5823534""",,"PDT000644882.1","2019-12-15T00:08:31Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943681","GCA_012603405.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0355","""CVM N19EC0355"",""SRS5823531""",,"PDT000644883.1","2019-12-15T00:08:31Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943680","GCA_012602935.1","acrF=MISTRANSLATION,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0078","""CVM N19EC0078"",""SRS5823479""",,"PDT000644931.1","2019-12-15T00:08:51Z","USA:TX","Pork Chop","environmental/other",,,,"SAMN12943493","GCA_012602515.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,blaEC=PARTIAL_END_OF_CONTIG,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0077","""CVM N19EC0077"",""SRS5823480""",,"PDT000644932.1","2019-12-15T00:08:52Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943492","GCA_012602555.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE,uhpT_E350Q=POINT",
"E.coli and Shigella","CVM N19EC0354","""CVM N19EC0354"",""SRS5823471""",,"PDT000644940.1","2019-12-15T00:08:55Z","USA:TX","ground turkey","environmental/other",,,,"SAMN12943679","GCA_012602275.1","aac(3)-IVa=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CVM N19EC0351","""CVM N19EC0351"",""SRS5823469""",,"PDT000644944.1","2019-12-15T00:08:57Z","USA:TX","ground turkey","environmental/other",,,,"SAMN12943676","GCA_012602335.1","acrF=COMPLETE,blaEC=COMPLETE,cyaA_S352T=POINT,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0350","""CVM N19EC0350"",""SRS5823467""",,"PDT000644945.1","2019-12-15T00:08:57Z","USA:TX","Chicken Wings","environmental/other",,,,"SAMN12943675","GCA_012602355.1","aac(3)-VIa=COMPLETE,aadA1=COMPLETE,acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CVM N19EC0348","""CVM N19EC0348"",""SRS5823464""",,"PDT000644947.1","2019-12-15T00:08:58Z","USA:TX","Chicken Wings","environmental/other",,,,"SAMN12943673","GCA_012602235.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CVM N19EC0307","""CVM N19EC0307"",""SRS5823400""",,"PDT000645010.1","2019-12-15T00:09:26Z","USA:TX","Pork Chop","environmental/other",,,,"SAMN12943645","GCA_012601255.1","acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaCMY-2=COMPLETE,blaEC=COMPLETE,floR=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CVM N19EC0305","""CVM N19EC0305"",""SRS5823399""",,"PDT000645011.1","2019-12-15T00:09:26Z","USA:TX","Pork Chop","environmental/other",,,,"SAMN12943644","GCA_012601175.1","aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,aadA2=COMPLETE,acrF=COMPLETE,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(6)-Id=COMPLETE,blaEC=COMPLETE,cmlA1=COMPLETE,cmlA1=PARTIAL_END_OF_CONTIG,dfrA12=COMPLETE,mdtM=PARTIAL,qnrB19=COMPLETE,sul3=COMPLETE,tet(B)=COMPLETE",
"E.coli and Shigella","CVM N19EC0304","""CVM N19EC0304"",""SRS5823398""",,"PDT000645012.1","2019-12-15T00:09:27Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943643","GCA_012601215.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE,tet(A)=COMPLETE",
"E.coli and Shigella","CVM N19EC0303","""CVM N19EC0303"",""SRS5823401""",,"PDT000645013.1","2019-12-15T00:09:27Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943642","GCA_012601115.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0301","""CVM N19EC0301"",""SRS5823396""",,"PDT000645015.1","2019-12-15T00:09:28Z","USA:TX","Ground Beef","environmental/other",,,,"SAMN12943640","GCA_012601195.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0298","""CVM N19EC0298"",""SRS5823393""",,"PDT000645020.1","2019-12-15T00:09:30Z","USA:TX","ground turkey","environmental/other",,,,"SAMN12943637","GCA_012600625.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
"E.coli and Shigella","CVM N19EC0454","""CVM N19EC0454"",""SRS5823323""",,"PDT000645087.1","2019-12-15T00:10:00Z","USA:TX","Pork Chop","environmental/other",,,,"SAMN12943748","GCA_012598655.1","acrF=COMPLETE,blaEC=COMPLETE,mdtM=COMPLETE",
